Raman Shift (1/cm),Intensity (Counts)
897.249,1111.66
897.54,1118.73
897.831,1117.6
898.122,1117.81
898.412,1121.73
898.702,1109.66
898.994,1115.5
899.284,1102.25
899.575,1115.76
899.866,1126.35
900.157,1116.59
900.447,1121.71
900.737,1112.19
901.028,1124.57
901.318,1118.61
901.61,1119.78
901.9,1117.31
902.19,1113.59
902.481,1108.64
902.518,1108
902.813,1111
903.107,1123
903.403,1113
903.698,1115
903.992,1123
904.287,1124
904.583,1122
904.877,1120
905.172,1115
905.466,1123
905.761,1131
906.056,1122
906.35,1119
906.646,1125
906.939,1126
907.235,1115
907.528,1124
907.824,1112
908.117,1129
908.413,1112
908.706,1118
909.002,1120
909.295,1121
909.591,1110
909.884,1120
910.179,1132
910.473,1128
910.768,1118
911.062,1120
911.357,1124
911.651,1130
911.946,1108
912.239,1127
912.534,1126
912.828,1102
913.122,1124
913.417,1102
913.71,1106
914.005,1118
914.299,1119
914.592,1132
914.887,1122
915.181,1114
915.476,1100
915.769,1129
916.063,1121
916.358,1124
916.651,1124
916.945,1112
917.239,1119
917.533,1117
917.826,1124
918.121,1116
918.414,1120
918.708,1123
919.003,1114
919.296,1104
919.589,1116
919.883,1120
920.177,1094
920.471,1116
920.764,1125
921.057,1116
921.352,1118
921.645,1114
921.939,1133
922.232,1111
922.527,1116
922.82,1121
923.113,1118
923.406,1106
923.7,1120
923.994,1114
924.287,1123
924.58,1118
924.874,1126
925.167,1119
925.46,1114
925.754,1125
926.047,1136
926.341,1124
926.634,1116
926.927,1106
927.22,1120
927.513,1111
927.806,1120
928.1,1119
928.393,1118
928.686,1115
928.979,1132
929.272,1121
929.565,1112
929.858,1118
930.151,1108
930.444,1109
930.737,1107
931.03,1117
931.323,1124
931.616,1113
931.909,1104
932.202,1130
932.495,1132
932.787,1111
933.08,1120
933.373,1100
933.666,1129
933.959,1096
934.252,1123
934.544,1106
934.837,1112
935.13,1124
935.423,1118
935.715,1115
936.008,1118
936.301,1116
936.594,1121
936.885,1112
937.178,1128
937.47,1128
937.763,1129
938.056,1116
938.348,1114
938.641,1108
938.933,1118
939.225,1117
939.517,1116
939.81,1117
940.102,1104
940.395,1119
940.688,1136
940.979,1128
941.271,1111
941.564,1121
941.856,1112
942.149,1118
942.44,1122
942.732,1128
943.025,1113
943.317,1112
943.608,1114
943.901,1124
944.193,1104
944.486,1128
944.777,1120
945.069,1115
945.361,1128
945.654,1122
945.945,1123
946.237,1119
946.529,1116
946.82,1111
947.113,1114
947.405,1106
947.696,1113
947.988,1129
948.28,1116
948.571,1118
948.863,1122
949.156,1128
949.446,1119
949.739,1122
950.029,1110
950.322,1123
950.614,1094
950.905,1121
951.197,1114
951.488,1128
951.78,1106
952.072,1124
952.362,1106
952.655,1107
952.945,1119
953.237,1122
953.528,1094
953.82,1108
954.111,1133
954.403,1114
954.693,1124
954.985,1106
955.276,1124
955.568,1108
955.859,1118
956.15,1118
956.441,1126
956.733,1119
957.023,1111
957.315,1130
957.606,1112
957.898,1108
958.188,1119
958.479,1128
958.771,1113
959.061,1108
959.353,1125
959.643,1117
959.934,1104
960.226,1123
960.516,1110
960.808,1131
961.098,1121
961.389,1115
961.68,1118
961.971,1106
962.261,1128
962.553,1120
962.843,1112
963.133,1112
963.425,1105
963.715,1121
964.006,1114
964.297,1116
964.587,1112
964.878,1123
965.168,1114
965.46,1124
965.75,1120
966.04,1121
966.33,1106
966.622,1123
966.912,1111
967.202,1106
967.492,1134
967.784,1112
968.074,1125
968.364,1110
968.654,1126
968.944,1120
969.235,1116
969.526,1120
969.816,1123
970.106,1114
970.396,1106
970.686,1118
970.977,1119
971.267,1112
971.557,1117
971.847,1121
972.137,1112
972.427,1125
972.717,1126
973.007,1116
973.298,1118
973.588,1111
973.878,1113
974.168,1126
974.458,1104
974.748,1118
975.037,1112
975.327,1117
975.617,1124
975.907,1128
976.197,1114
976.487,1115
976.776,1114
977.066,1118
977.356,1121
977.646,1118
977.935,1116
978.225,1114
978.515,1120
978.804,1116
979.094,1115
979.384,1116
979.674,1104
979.963,1108
980.253,1114
980.542,1124
980.832,1102
981.122,1114
981.41,1113
981.7,1112
981.989,1110
982.279,1118
982.568,1113
982.858,1118
983.147,1108
983.437,1131
983.726,1117
984.015,1110
984.304,1120
984.594,1116
984.883,1110
985.172,1110
985.462,1108
985.75,1107
986.039,1121
986.329,1128
986.618,1106
986.908,1122
987.196,1112
987.485,1106
987.774,1115
988.064,1112
988.352,1108
988.641,1122
988.93,1113
989.22,1106
989.508,1110
989.797,1112
990.086,1103
990.374,1114
990.663,1110
990.953,1117
991.242,1104
991.53,1118
991.819,1123
992.108,1119
992.396,1118
992.685,1118
992.974,1110
993.262,1116
993.551,1112
993.839,1116
994.128,1100
994.417,1122
994.705,1121
994.994,1114
995.282,1126
995.571,1126
995.86,1116
996.147,1115
996.436,1114
996.724,1103
997.013,1119
997.301,1105
997.59,1125
997.879,1110
998.166,1104
998.455,1103
998.743,1109
999.032,1117
999.319,1121
999.608,1114
999.896,1118
1000.18,1118
1000.47,1111
1000.76,1119
1001.05,1114
1001.34,1118
1001.62,1117
1001.91,1117
1002.2,1115
1002.49,1111
1002.78,1110
1003.06,1108
1003.35,1110
1003.64,1106
1003.93,1117
1004.22,1113
1004.5,1116
1004.79,1112
1005.08,1121
1005.37,1115
1005.66,1113
1005.94,1118
1006.23,1114
1006.52,1108
1006.81,1114
1007.09,1117
1007.38,1130
1007.67,1115
1007.96,1130
1008.24,1117
1008.53,1115
1008.82,1111
1009.11,1107
1009.4,1115
1009.68,1116
1009.97,1107
1010.26,1121
1010.55,1111
1010.83,1112
1011.12,1120
1011.41,1119
1011.7,1117
1011.98,1110
1012.27,1131
1012.56,1127
1012.84,1114
1013.13,1111
1013.42,1113
1013.71,1120
1013.99,1116
1014.28,1114
1014.57,1104
1014.85,1106
1015.14,1106
1015.43,1110
1015.72,1121
1016,1105
1016.29,1123
1016.58,1111
1016.86,1106
1017.15,1106
1017.44,1109
1017.73,1106
1018.01,1106
1018.3,1116
1018.59,1122
1018.87,1106
1019.16,1117
1019.45,1109
1019.73,1107
1020.02,1118
1020.31,1106
1020.59,1116
1020.88,1115
1021.17,1112
1021.45,1108
1021.74,1111
1022.03,1107
1022.31,1111
1022.6,1107
1022.89,1100
1023.17,1117
1023.46,1124
1023.75,1115
1024.03,1119
1024.32,1110
1024.61,1110
1024.89,1114
1025.18,1101
1025.47,1106
1025.75,1111
1026.04,1111
1026.32,1125
1026.61,1113
1026.9,1121
1027.18,1112
1027.47,1122
1027.76,1113
1028.04,1114
1028.33,1118
1028.62,1119
1028.9,1109
1029.19,1106
1029.47,1119
1029.76,1109
1030.05,1101
1030.33,1105
1030.62,1117
1030.9,1116
1031.19,1114
1031.48,1121
1031.76,1109
1032.05,1118
1032.33,1108
1032.62,1106
1032.9,1106
1033.19,1117
1033.48,1099
1033.76,1116
1034.05,1115
1034.33,1106
1034.62,1112
1034.91,1124
1035.19,1112
1035.48,1112
1035.76,1125
1036.05,1106
1036.34,1120
1036.62,1106
1036.91,1110
1037.19,1108
1037.48,1111
1037.76,1128
1038.05,1114
1038.33,1100
1038.62,1100
1038.9,1110
1039.19,1125
1039.48,1110
1039.76,1108
1040.05,1107
1040.33,1105
1040.62,1108
1040.9,1114
1041.19,1096
1041.47,1108
1041.76,1112
1042.04,1114
1042.33,1107
1042.61,1112
1042.9,1102
1043.18,1107
1043.47,1106
1043.75,1103
1044.04,1107
1044.33,1097
1044.61,1110
1044.9,1110
1045.18,1108
1045.47,1115
1045.75,1112
1046.04,1113
1046.32,1113
1046.6,1117
1046.89,1102
1047.17,1101
1047.46,1109
1047.74,1101
1048.03,1117
1048.31,1119
1048.6,1104
1048.88,1096
1049.17,1121
1049.45,1106
1049.74,1117
1050.02,1114
1050.31,1098
1050.59,1102
1050.88,1078
1051.16,1114
1051.45,1116
1051.73,1102
1052.02,1123
1052.3,1116
1052.58,1108
1052.87,1100
1053.15,1114
1053.44,1090
1053.72,1108
1054.01,1099
1054.29,1121
1054.58,1101
1054.86,1116
1055.14,1110
1055.43,1111
1055.71,1108
1056,
1056.28,1112
1056.57,1110
1056.85,1110
1057.13,1099
1057.42,1104
1057.7,1102
1057.99,1117
1058.27,1106
1058.55,1105
1058.84,1116
1059.12,1120
1059.41,1104
1059.69,1110
1059.98,1110
1060.26,1111
1060.54,1101
1060.83,1090
1061.11,1109
1061.39,1118
1061.68,1096
1061.96,1121
1062.25,1123
1062.53,1109
1062.81,1110
1063.1,1105
1063.38,1114
1063.67,1107
1063.95,1120
1064.23,1116
1064.52,1112
1064.8,1103
1065.08,1119
1065.37,1102
1065.65,1114
1065.93,1119
1066.22,1112
1066.5,1106
1066.79,1108
1067.07,1112
1067.35,1106
1067.64,1108
1067.92,1104
1068.2,1110
1068.49,1096
1068.77,1108
1069.05,1105
1069.34,1107
1069.62,1105
1069.9,1118
1070.19,1108
1070.47,1116
1070.75,1102
1071.04,1094
1071.32,1102
1071.6,1100
1071.89,1100
1072.17,1113
1072.45,1110
1072.73,1104
1073.02,1104
1073.3,1094
1073.58,1102
1073.87,1108
1074.15,1100
1074.43,1112
1074.72,1104
1075,
1075.28,1108
1075.57,1100
1075.85,1098
1076.13,1106
1076.41,1100
1076.7,1096
1076.98,1106
1077.26,1105
1077.54,1115
1077.83,1096
1078.11,1105
1078.39,1110
1078.68,1098
1078.96,1097
1079.24,1111
1079.52,1102
1079.81,1106
1080.09,1107
1080.37,1108
1080.65,1109
1080.94,1098
1081.22,1107
1081.5,1103
1081.78,1094
1082.07,1104
1082.35,1106
1082.63,1106
1082.91,1112
1083.2,1109
1083.48,1120
1083.76,1102
1084.04,1099
1084.33,1109
1084.61,1101
1084.89,1109
1085.17,1109
1085.46,1113
1085.74,1094
1086.02,1108
1086.3,1116
1086.58,1092
1086.87,1114
1087.15,1113
1087.43,1100
1087.71,1103
1087.99,1105
1088.28,1100
1088.56,1108
1088.84,1103
1089.12,1110
1089.4,1110
1089.69,1098
1089.97,1119
1090.25,1111
1090.53,1104
1090.81,1096
1091.1,1104
1091.38,1118
1091.66,1100
1091.94,1098
1092.22,1103
1092.5,1109
1092.79,1105
1093.07,1100
1093.35,1106
1093.63,1123
1093.91,1106
1094.19,1110
1094.47,1118
1094.76,1108
1095.04,1102
1095.32,1112
1095.6,1111
1095.88,1104
1096.16,1112
1096.45,1111
1096.73,1106
1097.01,1097
1097.29,1107
1097.57,1108
1097.85,1101
1098.13,1092
1098.42,1114
1098.7,1104
1098.98,1113
1099.26,1109
1099.54,1097
1099.82,1106
1100.1,1105
1100.38,1113
1100.66,1110
1100.95,1107
1101.23,1105
1101.51,1119
1101.79,1094
1102.07,1103
1102.35,1114
1102.63,1122
1102.91,1106
1103.19,1122
1103.48,1110
1103.76,1108
1104.04,1120
1104.32,1102
1104.6,1106
1104.88,1104
1105.16,1102
1105.44,1090
1105.72,1104
1106,
1106.28,1114
1106.56,1106
1106.85,1111
1107.13,1092
1107.41,1104
1107.69,1106
1107.97,1104
1108.25,1120
1108.53,1111
1108.81,1121
1109.09,1112
1109.37,1108
1109.65,1114
1109.93,1095
1110.21,1101
1110.49,1112
1110.77,1108
1111.05,1107
1111.33,1111
1111.62,1098
1111.89,1111
1112.18,1098
1112.46,1102
1112.74,1105
1113.02,1098
1113.3,1098
1113.58,1122
1113.86,1096
1114.14,1108
1114.42,1108
1114.7,1110
1114.98,1096
1115.26,1072
1115.54,1106
1115.82,1098
1116.1,1096
1116.38,1096
1116.66,1105
1116.94,1112
1117.22,1095
1117.5,1104
1117.78,1111
1118.06,1107
1118.34,1108
1118.62,1098
1118.9,1092
1119.18,1102
1119.46,1101
1119.74,1094
1120.02,1102
1120.3,1100
1120.58,1110
1120.86,1105
1121.14,1094
1121.42,1112
1121.7,1127
1121.98,1102
1122.26,1094
1122.53,1112
1122.81,1101
1123.09,1097
1123.37,1115
1123.65,1112
1123.93,1104
1124.21,1102
1124.49,1106
1124.77,1102
1125.05,1102
1125.33,1098
1125.61,1096
1125.89,1122
1126.17,1105
1126.45,1088
1126.73,1096
1127.01,1105
1127.29,1098
1127.56,1109
1127.84,1098
1128.12,1094
1128.4,1096
1128.68,1113
1128.96,1098
1129.24,1098
1129.52,1103
1129.8,1102
1130.08,1114
1130.36,1106
1130.63,1108
1130.91,1101
1131.19,1108
1131.47,1107
1131.75,1114
1132.03,1106
1132.31,1112
1132.59,1116
1132.87,1104
1133.15,1092
1133.42,1109
1133.7,1111
1133.98,1105
1134.26,1098
1134.54,1103
1134.82,1116
1135.1,1108
1135.38,1093
1135.65,1095
1135.93,1101.96
1136.21,1094.33
1136.49,1099.35
1136.77,1093.47
1137.05,1101.7
1137.33,1109
1137.6,1105.33
1137.88,1107.09
1138.16,1087.45
1138.44,1091.64
1138.72,1105.57
1139,
1139.28,1096.91
1139.55,1100.48
1139.83,1099.04
1140.11,1104.37
1140.39,1104.03
1140.67,1101.71
1140.95,1099
1141.22,1107.36
1141.5,1108.85
1141.78,1104.71
1142.06,1100.66
1142.34,1100.31
1142.62,1103.4
1142.89,1109.34
1143.17,1098.2
1143.45,1103.68
1143.73,1107.87
1144.01,1104.63
1144.28,1099.12
1144.56,1098.94
1144.84,1096.53
1145.12,1098.83
1145.4,1105.31
1145.67,1090.76
1145.95,1096.44
1146.23,1096.89
1146.51,1111.53
1146.79,1106.5
1147.06,1099.94
1147.34,1100.03
1147.62,1105.51
1147.9,1097.35
1148.18,1108.65
1148.45,1100.17
1148.73,1104.31
1149.01,1106.88
1149.29,1101.18
1149.56,1109.8
1149.84,1110.49
1150.12,1103.54
1150.4,1106.96
1150.67,1100.51
1150.95,1103.36
1151.23,1106.63
1151.51,1105.08
1151.79,1097.15
1152.06,1111.88
1152.34,1107.88
1152.62,1103.48
1152.89,1104.3
1153.17,1094.72
1153.45,1098.67
1153.73,1103.22
1154,
1154.28,1097.64
1154.56,1096.64
1154.84,1094.33
1155.11,1103.7
1155.39,1097.91
1155.67,1097.6
1155.95,1106.46
1156.22,1100.68
1156.5,1097.87
1156.78,1102.71
1157.06,1099.16
1157.33,1099.68
1157.61,1099.3
1157.89,1101.36
1158.16,1098.7
1158.44,1096.89
1158.72,1099.13
1158.99,1098.55
1159.27,1099.57
1159.55,1104.54
1159.83,1102.93
1160.1,1094.56
1160.38,1092.27
1160.66,1100.91
1160.93,1103.74
1161.21,1106.81
1161.49,1100.44
1161.76,1097.33
1162.04,1096.88
1162.32,1102.5
1162.59,1099.93
1162.87,1095.24
1163.15,1098.82
1163.42,1099.92
1163.7,1105.38
1163.98,1095.48
1164.25,1100.81
1164.48,1100
1164.76,1101
1165.04,1094
1165.32,1105
1165.6,1104
1165.88,1110
1166.16,1103
1166.45,1099
1166.73,1108
1167.01,1104
1167.29,1099
1167.57,1109
1167.85,1097
1168.13,1108
1168.41,1102
1168.69,1096
1168.97,1099
1169.25,1117
1169.53,1097
1169.82,1106
1170.1,1104
1170.38,1096
1170.66,1114
1170.94,1107
1171.22,1100
1171.5,1104
1171.78,1095
1172.06,1101
1172.34,1094
1172.62,1100
1172.9,1080
1173.18,1094
1173.46,1096
1173.74,1116
1174.02,1107
1174.3,1104
1174.58,1098
1174.86,1092
1175.14,1102
1175.43,1105
1175.7,1092
1175.99,1090
1176.27,1096
1176.55,1109
1176.83,1104
1177.11,1107
1177.39,1088
1177.67,1109
1177.95,1083
1178.23,1098
1178.51,1098
1178.79,1094
1179.07,1102
1179.35,1099
1179.63,1115
1179.91,1098
1180.19,1093
1180.47,1096
1180.75,1100
1181.03,1102
1181.31,1107
1181.59,1102
1181.87,1100
1182.15,1096
1182.43,1086
1182.71,1106
1182.99,1092
1183.27,1093
1183.54,1097
1183.83,1093
1184.1,1092
1184.38,1090
1184.66,1112
1184.94,1094
1185.22,1105
1185.5,1097
1185.78,1098
1186.06,1094
1186.34,1091
1186.62,1102
1186.9,1098
1187.18,1102
1187.46,1109
1187.74,1100
1188.02,1093
1188.3,1094
1188.58,1103
1188.86,1098
1189.14,1118
1189.41,1103
1189.7,1100
1189.97,1090
1190.25,1097
1190.53,1097
1190.81,1102
1191.09,1093
1191.37,1092
1191.65,1118
1191.93,1090
1192.21,1096
1192.49,1102
1192.77,1100
1193.05,1100
1193.32,1106
1193.6,1097
1193.88,1082
1194.16,1105
1194.44,1096
1194.72,1109
1195,
1195.28,1103
1195.56,1098
1195.83,1100
1196.11,1100
1196.39,1096
1196.67,1092
1196.95,1099
1197.23,1109
1197.51,1092
1197.79,1085
1198.07,1108
1198.34,1092
1198.62,1113
1198.9,1103
1199.18,1105
1199.46,1092
1199.74,1101
1200.02,1108
1200.29,1104
1200.57,1098
1200.85,1096
1201.13,1106
1201.41,1103
1201.69,1094
1201.97,1096
1202.24,1111
1202.52,1102
1202.8,1105
1203.08,1102
1203.36,1098
1203.64,1105
1203.91,1098
1204.19,1116
1204.47,1097
1204.75,1102
1205.03,1104
1205.31,1100
1205.58,1107
1205.86,1086
1206.14,1112
1206.42,1112
1206.7,1103
1206.97,1084
1207.25,1108
1207.53,1094
1207.81,1090
1208.09,1099
1208.36,1102
1208.64,1092
1208.92,1102
1209.2,1092
1209.48,1099
1209.75,1090
1210.03,1107
1210.31,1096
1210.59,1109
1210.87,1102
1211.14,1111
1211.42,1089
1211.7,1104
1211.98,1096
1212.26,1106
1212.53,1108
1212.81,1086
1213.09,1094
1213.37,1105
1213.64,1100
1213.92,1084
1214.2,1092
1214.48,1100
1214.75,1106
1215.03,1090
1215.31,1099
1215.59,1103
1215.86,1102
1216.14,1101
1216.42,1109
1216.7,1094
1216.97,1100
1217.25,1090
1217.53,1086
1217.81,1097
1218.08,1099
1218.36,1087
1218.64,1098
1218.92,1098
1219.19,1106
1219.47,1102
1219.75,1096
1220.03,1088
1220.3,1084
1220.58,1109
1220.86,1101
1221.13,1104
1221.41,1094
1221.69,1099
1221.97,1088
1222.24,1096
1222.52,1100
1222.8,1084
1223.07,1094
1223.35,1104
1223.63,1090
1223.9,1102
1224.18,1093
1224.46,1096
1224.74,1082
1225.01,1112
1225.29,1095
1225.57,1087
1225.84,1102
1226.12,1099
1226.4,1092
1226.67,1094
1226.95,1094
1227.23,1099
1227.5,1101
1227.78,1100
1228.06,1100
1228.33,1099
1228.61,1096
1228.89,1102
1229.16,1095
1229.44,1091
1229.72,1095
1229.99,1092
1230.27,1098
1230.54,1096
1230.82,1098
1231.1,1094
1231.37,1106
1231.65,1101
1231.93,1094
1232.2,1095
1232.48,1105
1232.76,1095
1233.03,1099
1233.31,1105
1233.59,1102
1233.86,1107
1234.14,1098
1234.41,1105
1234.69,1090
1234.97,1105
1235.24,1107
1235.52,1093
1235.79,1105
1236.07,1106
1236.35,1108
1236.62,1099
1236.9,1090
1237.18,1095
1237.45,1078
1237.73,1098
1238,
1238.28,1102
1238.56,1098
1238.83,1107
1239.11,1091
1239.38,1109
1239.66,1102
1239.94,1102
1240.21,1099
1240.49,1092
1240.76,1106
1241.04,1093
1241.31,1103
1241.59,1111
1241.87,1105
1242.14,1103
1242.42,1098
1242.69,1090
1242.97,1100
1243.24,1105
1243.52,1096
1243.8,1104
1244.07,1097
1244.35,1097
1244.62,1082
1244.9,1092
1245.17,1084
1245.45,1106
1245.72,1109
1246,
1246.27,1112
1246.55,1108
1246.83,1102
1247.1,1105
1247.38,1101
1247.65,1111
1247.93,1102
1248.2,1113
1248.48,1098
1248.75,1101
1249.03,1112
1249.3,1099
1249.58,1084
1249.85,1098
1250.13,1102
1250.4,1102
1250.68,1092
1250.95,1090
1251.23,1100
1251.5,1102
1251.78,1096
1252.05,1096
1252.33,1098
1252.6,1097
1252.88,1103
1253.15,1106
1253.43,1109
1253.7,1104
1253.98,1106
1254.25,1102
1254.53,1088
1254.8,1098
1255.08,1090
1255.35,1113
1255.63,1103
1255.9,1093
1256.18,1084
1256.45,1090
1256.73,1104
1257,
1257.28,1097
1257.55,1095
1257.82,1103
1258.1,1098
1258.37,1082
1258.65,1106
1258.92,1101
1259.2,1098
1259.47,1094
1259.75,1087
1260.02,1096
1260.3,1102
1260.57,1097
1260.84,1101
1261.12,1102
1261.39,1095
1261.67,1097
1261.94,1098
1262.22,1097
1262.49,1088
1262.76,1088
1263.04,1096
1263.31,1084
1263.59,1101
1263.86,1106
1264.14,1091
1264.41,1109
1264.68,1099
1264.96,1090
1265.23,1088
1265.51,1106
1265.78,1100
1266.05,1106
1266.33,1099
1266.6,1088
1266.88,1102
1267.15,1094
1267.42,1092
1267.7,1098
1267.97,1098
1268.25,1102
1268.52,1086
1268.79,1101
1269.07,1105
1269.34,1091
1269.62,1098
1269.89,1112
1270.16,1098
1270.44,1105
1270.71,1096
1270.98,1096
1271.26,1114
1271.53,1103
1271.81,1106
1272.08,1106
1272.35,1113
1272.63,1113
1272.9,1104
1273.17,1106
1273.45,1118
1273.72,1118
1273.99,1110
1274.27,1112
1274.54,1106
1274.81,1100
1275.09,1108
1275.36,1105
1275.63,1110
1275.91,1103
1276.18,1093
1276.45,1090
1276.73,1104
1277,
1277.27,1104
1277.55,1096
1277.82,1092
1278.09,1084
1278.37,1090
1278.64,1098
1278.91,1098
1279.19,1103
1279.46,1100
1279.73,1092
1280.01,1100
1280.28,1095
1280.55,1100
1280.82,1090
1281.1,1095
1281.37,1101
1281.64,1101
1281.92,1084
1282.19,1104
1282.46,1097
1282.74,1096
1283.01,1092
1283.28,1090
1283.55,1108
1283.83,1090
1284.1,1098
1284.37,1102
1284.64,1092
1284.92,1098
1285.19,1100
1285.46,1098
1285.74,1088
1286.01,1093
1286.28,1100
1286.55,1106
1286.83,1088
1287.1,1089
1287.37,1106
1287.64,1076
1287.92,1100
1288.19,1100
1288.46,1092
1288.73,1102
1289.01,1090
1289.28,1097
1289.55,1096
1289.82,1093
1290.1,1088
1290.37,1092
1290.64,1089
1290.91,1100
1291.19,1100
1291.46,1086
1291.73,1096
1292,
1292.27,1086
1292.55,1082
1292.82,1094
1293.09,1101
1293.36,1098
1293.64,1098
1293.91,1090
1294.18,1094
1294.45,1089
1294.72,1098
1295,
1295.27,1082
1295.54,1090
1295.81,1098
1296.08,1096
1296.36,1093
1296.63,1100
1296.9,1094
1297.17,1100
1297.44,1082
1297.72,1090
1297.99,1104
1298.26,1096
1298.53,1093
1298.8,1092
1299.07,1080
1299.35,1084
1299.62,1094
1299.89,1095
1300.16,1092
1300.43,1091
1300.7,1094
1300.98,1101
1301.25,1084
1301.52,1092
1301.79,1090
1302.06,1087
1302.33,1096
1302.61,1103
1302.88,1098
1303.15,1086
1303.42,1095
1303.69,1094
1303.96,1098
1304.23,1093
1304.51,1104
1304.78,1105
1305.05,1098
1305.32,1092
1305.59,1105
1305.86,1103
1306.13,1097
1306.4,1096
1306.68,1093
1306.95,1091
1307.22,1092
1307.49,1102
1307.76,1108
1308.03,1084
1308.3,1102
1308.57,1085
1308.84,1088
1309.12,1092
1309.39,1097
1309.66,1092
1309.93,1104
1310.2,1109
1310.47,1095
1310.74,1099
1311.01,1092
1311.28,1089
1311.55,1094
1311.82,1106
1312.1,1095
1312.37,1076
1312.64,1098
1312.91,1083
1313.18,1103
1313.45,1097
1313.72,1088
1313.99,1087
1314.26,1097
1314.53,1100
1314.8,1087
1315.07,1094
1315.34,1106
1315.62,1095
1315.89,1094
1316.16,1095
1316.43,1094
1316.7,1090
1316.97,1087
1317.24,1088
1317.51,1084
1317.78,1096
1318.05,1092
1318.32,1095
1318.59,1088
1318.86,1088
1319.13,1099
1319.4,1092
1319.67,1080
1319.94,1096
1320.21,1096
1320.48,1108
1320.75,1074
1321.02,1090
1321.29,1096
1321.56,1088
1321.83,1096
1322.11,1110
1322.38,1104
1322.65,1117
1322.92,1132
1323.19,1130
1323.46,1145
1323.73,1115
1324,1104
1324.27,1093
1324.54,1090
1324.81,1096
1325.08,1092
1325.34,1099
1325.61,1086
1325.88,1088
1326.15,1091
1326.42,1104
1326.69,1097
1326.96,1087
1327.23,1092
1327.5,1087
1327.77,1092
1328.04,1087
1328.31,1090
1328.58,1104
1328.85,1100
1329.12,1090
1329.39,1096
1329.66,1101
1329.93,1093
1330.2,1092
1330.47,1082
1330.74,1096
1331.01,1102
1331.28,1064
1331.55,1092
1331.82,1098
1332.09,1093
1332.36,1106
1332.63,1081
1332.89,1082
1333.16,1094
1333.43,1102
1333.7,1084
1333.97,1097
1334.24,1096
1334.51,1104
1334.78,1092
1335.05,1088
1335.32,1087
1335.59,1102
1335.86,1097
1336.13,1086
1336.4,1114
1336.66,1092
1336.93,1090
1337.2,1105
1337.47,1084
1337.74,1095
1338.01,1088
1338.28,1086
1338.55,1093
1338.82,1093
1339.09,1101
1339.36,1090
1339.62,1092
1339.89,1091
1340.16,1097
1340.43,1085
1340.7,1086
1340.97,1096
1341.24,1084
1341.51,1086
1341.77,1088
1342.04,1072
1342.31,1088
1342.58,1096
1342.85,1092
1343.12,1086
1343.39,1090
1343.66,1091
1343.92,1088
1344.19,1088
1344.46,1088
1344.73,1082
1345,1086
1345.27,1092
1345.54,1080
1345.8,1086
1346.07,1094
1346.34,1090
1346.61,1092
1346.88,1082
1347.15,1090
1347.42,1077
1347.68,1096
1347.95,1082
1348.22,1092
1348.49,1094
1348.76,1087
1349.02,1088
1349.29,1090
1349.56,1084
1349.83,1082
1350.1,1097
1350.37,1102
1350.63,1096
1350.9,1089
1351.17,1102
1351.44,1087
1351.71,1090
1351.97,1090
1352.24,1094
1352.51,1101
1352.78,1080
1353.05,1098
1353.31,1099
1353.58,1102
1353.85,1086
1354.12,1111
1354.39,1096
1354.65,1097
1354.92,1100
1355.19,1090
1355.46,1086
1355.73,1095
1355.99,1102
1356.26,1096
1356.53,1081
1356.8,1089
1357.06,1093
1357.33,1082
1357.6,1099
1357.87,1082
1358.14,1098
1358.4,1088
1358.67,1097
1358.94,1096
1359.2,1084
1359.47,1083
1359.74,1090
1360.01,1096
1360.28,1093
1360.54,1097
1360.81,1103
1361.08,1084
1361.34,1088
1361.61,1093
1361.88,1100
1362.15,1094
1362.41,1098
1362.68,1097
1362.95,1085
1363.22,1078
1363.48,1082
1363.75,1099
1364.02,1092
1364.29,1090
1364.55,1097
1364.82,1098
1365.09,1094
1365.35,1094
1365.62,1091
1365.89,1083
1366.15,1084
1366.42,1086
1366.69,1085
1366.96,1086
1367.22,1084
1367.49,1089
1367.76,1072
1368.02,1092
1368.29,1091
1368.56,1078
1368.83,1096
1369.09,1094
1369.36,1085
1369.63,1088
1369.89,1088
1370.16,1086
1370.43,1078
1370.69,1082
1370.96,1091
1371.23,1098
1371.49,1095
1371.76,1094
1372.03,1086
1372.29,1088
1372.56,1085
1372.83,1089
1373.09,1091
1373.36,1091
1373.63,1088
1373.89,1103
1374.16,1103
1374.43,1084
1374.69,1097
1374.96,1096
1375.22,1092
1375.49,1086
1375.76,1090
1376.02,1092
1376.29,1092
1376.56,1089
1376.82,1088
1377.09,1088
1377.36,1091
1377.62,1092
1377.89,1087
1378.15,1092
1378.42,1087
1378.69,1081
1378.95,1100
1379.22,1074
1379.48,1085
1379.75,1079
1380.02,1070
1380.28,1097
1380.55,1086
1380.82,1098
1381.08,1084
1381.35,1083
1381.61,1090
1381.88,1092
1382.15,1078
1382.41,1090
1382.68,1080
1382.94,1085
1383.21,1095
1383.48,1084
1383.74,1093
1384.01,1088
1384.27,1086
1384.54,1086
1384.8,1080
1385.07,1076
1385.34,1088
1385.6,1085
1385.87,1086
1386.13,1092
1386.4,1090
1386.66,1090
1386.93,1087
1387.2,1085
1387.46,1102
1387.73,1092
1387.99,1083
1388.26,1080
1388.52,1090
1388.79,1082
1389.05,1091
1389.32,1097.91
1389.58,1082.02
1389.85,1097.76
1390.12,1089.62
1390.38,1095.7
1390.65,1078.81
1390.91,1088.4
