Raman Shift (1/cm),Intensity (Counts)
357.867,1603
358.191,1589
358.516,1566
358.839,1584
359.164,1576
359.489,1557
359.812,1595
360.136,1566
360.461,1601
360.784,1547
361.108,1586
361.433,1593
361.756,1587
362.081,1591
362.405,1588
362.728,1583
363.052,1575
363.375,1562
363.7,1580
364.024,1576
364.347,1589
364.672,1545
364.995,1602
365.319,1583
365.643,1569
365.966,1572
366.291,1579
366.613,1569
366.938,1573
367.26,1546
367.585,1539
367.908,1567
368.232,1583
368.555,1565
368.879,1566
369.202,1566
369.526,1570
369.848,1571
370.173,1564
370.495,1562
370.819,1534
371.142,1573
371.466,1581
371.789,1571
372.113,1551
372.436,1568
372.76,1583
373.082,1597
373.405,1562
373.729,1571
374.051,1536
374.375,1561
374.698,1545
375.02,1596
375.344,1558
375.667,1578
375.991,1578
376.313,1582
376.635,1590
376.959,1588
377.282,1580
377.604,1583
377.928,1553
378.25,1608
378.573,1599
378.897,1562
379.219,1560
379.541,1597
379.863,1585
380.187,1566
380.509,1554
380.832,1574
381.155,1602
381.478,1590
381.8,1569
382.122,1567
382.446,1562
382.768,1566
383.09,1564
383.412,1597
383.736,1592
384.058,1582
384.38,1587
384.702,1566
385.024,1587
385.348,1547
385.67,1586
385.992,1559
386.314,1568
386.636,1581
386.958,1565
387.281,1604
387.603,1581
387.925,1578
388.247,1586
388.569,1592
388.891,1576
389.213,1591
389.535,1560
389.858,1569
390.18,1563
390.502,1549
390.824,1586
391.146,1583
391.467,1556
391.789,1590
392.111,1584
392.433,1585
392.755,1580
393.076,1580
393.398,1591
393.72,1573
394.042,1593
394.363,1571
394.685,1588
395.007,1585
395.328,1580
395.65,1607
395.971,1576
396.293,1584
396.615,1611
396.936,1586
397.258,1585
397.579,1565
397.901,1617
398.223,1568
398.544,1594
398.866,1578
399.187,1594
399.509,1566
399.83,1612
400.15,1580
400.471,1578
400.793,1574
401.114,1572
401.436,1588
401.757,1599
402.078,1565
402.4,1597
402.72,1575
403.041,1606
403.362,1554
403.684,1597
404.005,1573
404.326,1588
404.646,1580
404.967,1607
405.289,1578
405.61,1574
405.931,1596
406.251,1585
406.572,1573
406.893,1589
407.214,1571
407.534,1614
407.855,1551
408.176,1567
408.497,1595
408.817,1625
409.138,1599
409.459,1571
409.779,1577
410.1,1600
410.421,1579
410.742,1595
411.061,1563
411.382,1577
411.703,1553
412.023,1598
412.344,1572
412.665,1545
412.984,1578
413.305,1569
413.626,1558
413.945,1563
414.266,1566
414.586,1580
414.906,1583
415.227,1571
415.547,1558
415.867,1573
416.187,1583
416.508,1581
416.828,1581
417.148,1570
417.468,1568
417.788,1567
418.108,1598
418.428,1566
418.748,1583
419.067,1590
419.388,1601
419.707,1602
420.028,1588
420.347,1553
420.668,1577
420.987,1553
421.307,1586
421.627,1570
421.947,1605
422.266,1595
422.587,1566
422.906,1560
423.226,1557
423.545,1554
423.864,1556
424.185,1591
424.504,1557
424.824,1564
425.143,1573
425.464,1593
425.782,1594
426.101,1576
426.422,1580
426.741,1591
427.06,1550
427.38,1553
427.699,1580
428.019,1593
428.338,1586
428.657,1581
428.977,1553
429.296,1592
429.614,1569
429.933,1571
430.253,1590
430.572,1541
430.891,1551
431.211,1579
431.53,1589
431.848,1531
432.167,1563
432.487,1579
432.806,1573
433.125,1564
433.443,1578
433.763,1573
434.082,1564
434.4,1572
434.719,1591
435.039,1583
435.357,1574
435.676,1587
435.995,1553
436.313,1570
436.633,1555
436.951,1542
437.27,1577
437.588,1579
437.907,1607
438.225,1577
438.544,1595
438.863,1575
439.182,1563
439.5,1599
439.819,1584
440.137,1587
440.455,1590
440.774,1557
441.092,1568
441.41,1581
441.73,1596
442.048,1564
442.366,1577
442.685,1567
443.003,1595
443.321,1609
443.639,1557
443.958,1569
444.276,1565
444.594,1567
444.912,1562
445.23,1571
445.548,1576
445.866,1560
446.184,1578
446.503,1543
446.821,1559
447.139,1584
447.457,1592
447.775,1552
448.093,1587
448.411,1579
448.729,1565
449.045,1581
449.363,1545
449.681,1599
449.999,1592
450.317,1592
450.635,1572
450.953,1573
451.271,1568
451.589,1564
451.906,1578
452.223,1577
452.541,1566
452.859,1565
453.176,1569
453.494,1578
453.812,1586
454.128,1582
454.446,1578
454.764,1557
455.081,1572
455.399,1575
455.715,1592
456.033,1579
456.351,1598
456.668,1587
456.986,1564
457.302,1572
457.62,1598
457.938,1601
458.255,1579
458.571,1601
458.889,1558
459.206,1573
459.524,1553
459.84,1593
460.158,1572
460.475,1571
460.791,1591
461.109,1589
461.426,1579
461.742,1584
462.06,1570
462.377,1592
462.693,1583
463.01,1612
463.328,1602
463.644,1539
463.961,1583
464.277,1565
464.594,1574
464.912,1609
465.227,1589
465.545,1576
465.861,1578
466.178,1598
466.495,1565
466.811,1591
467.128,1564
467.444,1596
467.761,1601
468.077,1565
468.394,1550
468.71,1587
469.027,1578
469.344,1561
469.66,1591
469.977,1573
470.293,1580
470.61,1579
470.925,1604
471.241,1599
471.558,1584
471.873,1579
472.19,1579
472.506,1602
472.823,1575
473.139,1565
473.456,1574
473.771,1542
474.088,1571
474.404,1578
474.719,1591
475.036,1565
475.351,1589
475.668,1577
475.984,1564
476.299,1557
476.616,1585
476.931,1568
477.247,1574
477.563,1554
477.879,1599
478.194,1571
478.511,1597
478.826,1577
479.142,1590
479.458,1570
479.774,1577
480.089,1595
480.405,1590
480.721,1561
481.036,1549
481.351,1611
481.668,1575
481.983,1560
482.298,1563
482.613,1599
482.93,1591
483.245,1575
483.56,1556
483.875,1585
484.192,1570
484.507,1579
484.822,1586
485.137,1582
485.452,1588
485.767,1600
486.083,1584
486.398,1550
486.713,1572
487.028,1574
487.343,1561
487.658,1563
487.975,1597
488.29,1589
488.604,1577
488.919,1581
489.234,1589
489.549,1540
489.864,1548
490.179,1580
490.494,1573
490.81,1551
491.125,1595
491.44,1561
491.754,1574
492.069,1608
492.384,1564
492.699,1556
493.013,1561
493.328,1566
493.643,1564
493.957,1566
494.272,1577
494.587,1562
494.901,1579
495.216,1568
495.531,1564
495.845,1573
496.16,1583
496.474,1563
496.789,1596
497.104,1561
497.418,1559
497.733,1567
498.046,1544
498.36,1555
498.675,1604
498.989,1587
499.304,1566
499.618,1564
499.933,1546
500.247,1558
500.561,1565
500.876,1575
501.189,1571
501.503,1573
501.818,1575
502.132,1574
502.446,1596
502.761,1573
503.073,1548
503.388,1591
503.702,1556
504.016,1595
504.331,1551
504.643,1567
504.958,1591
505.272,1598
505.586,1593
505.9,1575
506.213,1569
506.527,1574
506.841,1565
507.155,1584
507.468,1577
507.782,1555
508.096,1576
508.409,1543
508.723,1553
509.037,1536
509.351,1563
509.664,1564
509.978,1587
510.292,1587
510.605,1601
510.919,1563
511.233,1564
511.545,1552
511.859,1560
512.172,1588
512.485,1580
512.799,1558
513.112,1569
513.426,1582
513.74,1576
514.052,1586
514.366,1565
514.678,1589
514.992,1573
515.305,1594
515.618,1587
515.932,1579
516.244,1556
516.558,1559
516.87,1602
517.184,1584
517.497,1567
517.81,1564
518.122,1563
518.436,1561
518.748,1578
519.062,1569
519.374,1582
519.688,1592
520,1555
520.314,1570
520.626,1573
520.94,1580
521.252,1553
521.564,1549
521.877,1600
522.189,1554
522.503,1572
522.815,1584
523.127,1585
523.441,1542
523.753,1582
524.066,1558
524.378,1565
524.69,1569
525.003,1550
525.315,1596
525.627,1545
525.941,1547
526.253,1565
526.565,1568
526.878,1569
527.19,1600
527.502,1590
527.815,1584
528.127,1556
528.439,1575
528.752,1568
529.064,1579
529.376,1568
529.688,1585
530.001,1565
530.312,1571
530.624,1568
530.936,1578
531.249,1569
531.561,1574
531.873,1586
532.184,1596
532.497,1547
532.809,1548
533.121,1580
533.432,1552
533.744,1572
534.056,1591
534.369,1573
534.68,1577
534.992,1592
535.303,1600
535.615,1560
535.926,1577
536.239,1579
536.551,1593
536.862,1580
537.174,1560
537.485,1567
537.797,1551
538.108,1570
538.42,1575
538.731,1576
539.043,1559
539.354,1563
539.665,1570
539.978,1555
540.29,1558
540.601,1574
540.912,1559
541.224,1578
541.535,1563
541.846,1554
542.157,1572
542.469,1562
542.78,1581
543.091,1575
543.403,1567
543.714,1572
544.025,1554
544.336,1566
544.646,1565
544.957,1587
545.268,1561
545.579,1596
545.891,1608
546.202,1573
546.513,1567
546.824,1576
547.135,1587
547.446,1567
547.757,1585
548.067,1547
548.378,1586
548.689,1566
549,1570
549.311,1597
549.622,1569
549.933,1537
550.242,1548
550.553,1552
550.864,1545
551.175,1558
551.486,1584
551.795,1578
552.106,1536
552.417,1553
552.728,1564
553.039,1555
553.348,1553
553.659,1576
553.97,1536
554.281,1555
554.59,1554
554.901,1528
555.212,1576
555.521,1560
555.832,1541
556.142,1575
556.453,1551
556.762,1547
557.073,1569
557.384,1556
557.693,1556
558.004,1533
558.314,1564
558.623,1572
558.934,1560
559.245,1535
559.554,1577
559.864,1548
560.174,1536
560.484,1570
560.795,1554
561.104,1554
561.414,1540
561.723,1575
562.034,1550
562.344,1532
562.653,1525
562.964,1567
563.273,1577
563.583,1543
563.892,1554
564.202,1549
564.511,1538
564.822,1549
565.131,1532
565.441,1553
565.75,1530
566.06,1535
566.369,1546
566.68,1543
566.988,1541
567.299,1568
567.607,1529
567.918,1541
568.227,1566
568.537,1541
568.845,1526
569.154,1568
569.464,1559
569.773,1540
570.083,1534
570.392,1560
570.701,1567
571.011,1537
571.32,1564
571.63,1555
571.938,1532
572.247,1552
572.557,1541
572.866,1554
573.174,1566
573.484,1547
573.793,1557
574.101,1542
574.411,1546
574.72,1579
575.028,1543
575.338,1554
575.647,1547
575.955,1574
576.264,1554
576.574,1546
576.882,1539
577.191,1560
577.499,1545
577.809,1569
578.117,1551
578.426,1567
578.734,1564
579.044,1550
579.352,1519
579.661,1554
579.969,1525
580.277,1532
580.586,1593
580.895,1538
581.204,1553
581.512,1550
581.82,1550
582.128,1536
582.437,1532
582.746,1547
583.054,1553
583.363,1581
583.671,1545
583.979,1537
584.287,1539
584.595,1563
584.903,1542
585.212,1529
585.52,1563
585.828,1548
586.137,1555
586.445,1544
586.753,1530
587.061,1532
587.369,1561
587.677,1550
587.985,1545
588.293,1580
588.601,1522
588.909,1558
589.217,1535
589.525,1585
589.833,1556
590.141,1565
590.449,1572
590.757,1537
591.065,1559
591.371,1557
591.679,1571
591.987,1549
592.295,1530
592.603,1565
592.911,1564
593.218,1545
593.526,1597
593.834,1541
594.142,1540
594.449,1568.19
594.756,1597.06
595.063,1581.2
595.371,1575.13
595.679,1553.84
595.987,1544.47
596.294,1547.75
596.6,1548.13
596.908,1573.54
597.216,1571.9
597.523,1555.36
597.831,1566.57
598.137,1566.01
598.445,1537.87
598.752,1528.41
599.06,1534.55
599.367,1527.16
599.674,1535.34
599.981,1528.91
600.289,1508.08
600.596,1516.62
600.902,1534.46
601.21,1511.05
601.517,1514.34
601.823,1511.74
602.131,1500.97
602.438,1505.12
602.745,1487.64
603.051,1516.67
603.359,1504.19
603.666,1497.33
603.972,1497.85
604.279,1493.98
604.587,1497.73
604.893,1494.03
605.2,1501.83
605.507,1520.88
605.813,1498.59
606.12,1487.38
606.426,1485.62
606.734,1478.33
607.041,1473.43
607.347,1477.26
607.654,1471.91
607.96,1480.59
608.267,1460.27
608.573,1474.18
608.88,1455.8
609.187,1449.38
609.493,1461.58
609.8,1472.76
610.105,1457.94
610.413,1463.4
610.718,1455.38
611.025,1448.65
611.331,1459.05
611.638,1455.71
611.944,1439.96
612.251,1442.89
612.556,1444.44
612.863,1444.93
613.169,1436.56
613.476,1449.18
613.781,1454.47
614.087,1437.98
614.394,1437.04
614.699,1439.23
615.006,1434.5
615.312,1443.98
615.619,1432.29
615.924,1425.63
616.23,1405.77
616.536,1434.52
616.842,1435.11
617.149,1419.38
617.454,1392.86
617.76,1407.76
618.066,1428.39
618.372,1411.42
618.677,1399.63
618.984,1395.81
619.289,1420.8
619.594,1398.98
619.901,1406.09
620.207,1392.44
620.512,1408.22
620.818,1419.55
621.124,1398.77
621.429,1404.03
621.734,1406.1
622.041,1410.94
622.346,1372.51
622.651,1385.53
622.956,1401.17
623.263,1366.51
623.568,1370.89
623.873,1375.03
624.179,1378.49
624.485,1368.63
624.79,1379.04
625.095,1364.82
625.4,1361.49
625.455,1361
625.764,1367
626.074,1366
626.384,1377
626.694,1339
627.004,1404
627.314,1379
627.623,1368
627.933,1359
628.243,1386
628.553,1363
628.862,1369
629.172,1371
629.482,1363
629.791,1360
630.1,1375
630.411,1351
630.72,1361
631.029,1367
631.339,1383
631.648,1371
631.958,1359
632.268,1395
632.577,1387
632.886,1364
633.196,1373
633.505,1362
633.814,1375
634.123,1361
634.434,1374
634.743,1386
635.051,1375
635.36,1353
635.671,1394
635.979,1369
636.288,1364
636.597,1380
636.906,1376
637.216,1391
637.525,1360
637.834,1365
638.143,1376
638.451,1369
638.762,1357
639.07,1352
639.379,1371
639.688,1358
639.997,1367
640.305,1387
640.614,1374
640.924,1386
641.233,1355
641.541,1359
641.85,1370
642.159,1358
642.467,1356
642.776,1370
643.084,1373
643.393,1379
643.702,1354
644.01,1378
644.32,1380
644.629,1372
644.937,1350
645.246,1377
645.554,1384
645.863,1375
646.171,1364
646.479,1356
646.788,1379
647.096,1386
647.405,1360
647.713,1387
648.021,1348
648.33,1354
648.638,1350
648.947,1358
649.255,1355
649.563,1379
649.872,1339
650.178,1358
650.487,1362
650.795,1357
651.103,1337
651.412,1364
651.72,1375
652.028,1377
652.336,1363
652.644,1371
652.953,1369
653.259,1373
653.568,1368
653.876,1373
654.184,1357
654.492,1378
654.8,1360
655.108,1371
655.415,1380
655.723,1379
656.031,1376
656.339,1354
656.647,1355
656.954,1367
657.262,1368
657.57,1357
657.878,1364
658.186,1366
658.492,1386
658.8,1381
659.108,1386
659.416,1362
659.723,1355
660.03,1370
660.338,1376
660.646,1361
660.953,1363
661.26,1379
661.568,1360
661.875,1365
662.183,1387
662.49,1374
662.797,1370
663.104,1352
663.412,1390
663.719,1353
664.026,1379
664.334,1395
664.64,1360
664.948,1374
665.256,1355
665.562,1348
665.87,1370
666.177,1359
666.484,1360
666.791,1365
667.097,1383
667.405,1346
667.711,1348
668.019,1359
668.326,1352
668.633,1354
668.94,1371
669.246,1367
669.554,1359
669.86,1363
670.167,1344
670.473,1371
670.781,1338
671.087,1358
671.394,1361
671.7,1347
672.008,1375
672.314,1357
672.621,1374
672.927,1342
673.234,1380
673.54,1387
673.848,1354
674.154,1364
674.461,1376
674.767,1402
675.073,1369
675.38,1371
675.686,1363
675.993,1373
676.299,1359
676.605,1360
676.912,1346
677.218,1377
677.525,1365
677.831,1351
678.137,1352
678.444,1380
678.749,1382
679.055,1356
679.362,1364
679.668,1362
679.974,1361
680.281,1352
680.586,1375
680.892,1365
681.199,1360
681.505,1350
681.81,1379
682.116,1348
682.423,1374
682.729,1337
683.034,1352
683.34,1364
683.647,1354
683.952,1358
684.258,1357
684.563,1376
684.87,1377
685.176,1365
685.481,1323
685.786,1347
686.092,1372
686.399,1364
686.704,1371
687.01,1351
687.315,1366
687.62,1348
687.926,1365
688.232,1347
688.538,1372
688.843,1362
689.148,1372
689.454,1328
689.759,1352
690.064,1344
690.37,1341
690.676,1365
690.982,1360
691.287,1358
691.592,1374
691.897,1368
692.202,1368
692.508,1363
692.813,1363
693.118,1354
693.423,1357
693.728,1342
694.033,1364
694.338,1356
694.643,1354
694.949,1358
695.254,1362
695.559,1342
695.864,1354
696.169,1380
696.474,1344
696.779,1354
697.084,1364
697.389,1348
697.694,1353
697.999,1353
698.304,1348
698.609,1370
698.914,1342
699.219,1328
699.523,1358
699.828,1360
700.132,1354
700.437,1358
700.742,1351
701.046,1346
701.351,1346
701.656,1356
701.961,1360
702.266,1382
702.569,1369
702.874,1371
703.178,1359
703.483,1372
703.788,1370
704.093,1385
704.396,1359
704.701,1322
705.005,1353
705.31,1369
705.615,1365
705.918,1364
706.223,1357
706.527,1367
706.832,1339
707.135,1368
707.44,1324
707.744,1370
708.049,1344
708.352,1363
708.656,1372
708.961,1370
709.264,1352
709.569,1355
709.873,1355
710.177,1334
710.481,1329
710.785,1369
711.089,1350
711.392,1353
711.697,1373
712.001,1372
712.304,1346
712.609,1348
712.912,1357
713.216,1341
713.52,1349
713.823,1353
714.128,1366
714.432,1336
714.735,1347
715.039,1352
715.342,1357
715.646,1354
715.949,1357
716.253,1361
716.557,1335
716.86,1357
717.164,1355
717.467,1343
717.771,1334
718.074,1374
718.378,1345
718.681,1346
718.985,1368
719.288,1358
719.592,1359
719.895,1344
720.199,1349
720.501,1343
720.805,1352
721.108,1357
721.411,1349
721.715,1356
722.017,1342
722.321,1343
722.624,1351
722.928,1372
723.23,1316
723.533,1344
723.837,1338
724.139,1341
724.443,1342
724.746,1333
725.048,1355
725.352,1339
725.655,1365
725.957,1356
726.261,1343
726.563,1343
726.866,1327
727.169,1354
727.472,1357
727.774,1352
728.078,1379
728.38,1346
728.683,1346
728.986,1354
729.289,1343
729.591,1347
729.893,1364
730.197,1348
730.499,1356
730.801,1346
731.104,1339
731.407,1360
731.71,1343
732.012,1323
732.314,1370
732.617,1339
732.92,1332
733.222,1363
733.524,1330
733.826,1368
734.128,1356
734.432,1346
734.734,1365
735.036,1347
735.338,1359
735.64,1346
735.942,1359
736.246,1349
736.548,1331
736.85,1335
737.152,1357
737.454,1337
737.755,1330
738.057,1339
738.359,1342
738.661,1362
738.963,1341
739.265,1351
739.568,1359
739.87,1346
740.172,1328
740.474,1344
740.776,1345
741.078,1356
741.38,1328
741.681,1372
741.983,1363
742.285,1355
742.587,1346
742.889,1348
743.19,1337
743.492,1350
743.794,1330
744.096,1366
744.397,1342
744.699,1355
744.999,1362
745.301,1347
745.603,1332
745.904,1322
746.206,1358
746.508,1356
746.809,1316
747.111,1365
747.412,1355
747.714,1349
748.015,1320
748.316,1346
748.617,1351
748.919,1359
749.22,1345
749.522,1341
749.823,1354
750.125,1335
750.425,1344
750.726,1354
751.028,1347
751.329,1360
751.63,1332
751.931,1363
752.232,1340
752.533,1342
752.835,1339
753.135,1349
753.436,1375
753.737,1373
754.039,1335
754.339,1331
754.64,1359
754.941,1352
755.242,1342
755.542,1330
755.844,1358
756.145,1362
756.445,1326
756.746,1358
757.047,1345
757.347,1352
757.648,1361
757.949,1348
758.249,1351
758.55,1370
758.851,1350
759.151,1342
759.452,1334
759.753,1350
760.053,1344
760.354,1316
760.654,1335
760.955,1354
761.256,1354
761.555,1336
761.856,1361
762.156,1341
762.457,1351
762.757,1347
763.058,1351
763.358,1355
763.658,1342
763.959,1329
764.258,1339
764.559,1336
764.859,1347
765.16,1324
765.459,1352
765.76,1359
766.06,1350
766.36,1359
766.66,1354
766.961,1354
767.26,1349
767.559,1324
767.86,1351
768.16,1347
768.46,1316
768.76,1353
769.06,1323
769.36,1331
769.659,1375
769.96,1332
770.259,1322
770.56,1350
770.859,1342
771.158,1332
771.459,1337
771.758,1349
772.057,1325
772.358,1340
772.657,1347
772.956,1357
773.257,1334
773.556,1357
773.855,1349
774.156,1360
774.455,1349
774.754,1349
775.054,1343
775.354,1345
775.653,1346
775.952,1346
776.252,1311
776.551,1348
776.85,1353
777.149,1339
777.45,1336
777.749,1353
778.048,1344
778.346,1360
778.645,1334
778.946,1320
779.245,1330
779.544,1345
779.843,1346
780.141,1367
780.442,1326
780.741,1328
781.039,1362
781.338,1358
781.637,1359
781.936,1346
782.235,1354
782.535,1387
782.834,1340
783.133,1343
783.431,1357
783.73,1354
784.029,1372
784.328,1373
784.626,1343
784.925,1360
785.224,1351
785.522,1345
785.821,1335
786.121,1360
786.42,1368
786.718,1347
787.017,1354
787.316,1369
787.614,1351
787.913,1368
788.211,1373
788.51,1342
788.809,1368
789.107,1358
789.406,1362
789.703,1371
790.001,1362
790.3,1379
790.598,1371
790.897,1378
791.195,1369
791.494,1355
791.792,1368
792.091,1354
792.389,1351
792.687,1361
792.986,1335
793.284,1366
793.581,1341
793.879,1331
794.178,1314
794.476,1342
794.774,1351
795.073,1343
795.37,1343
795.668,1321
795.966,1360
796.264,1333
796.563,1342
796.861,1355
797.158,1324
797.456,1340
797.754,1334
798.052,1339
798.349,1332
798.647,1348
798.945,1344
799.244,1337
799.54,1330
799.839,1338
800.137,1342
800.435,1337
800.731,1331
801.029,1355
801.328,1325
801.624,1310
801.922,1332
802.22,1341
802.518,1345
802.815,1346
803.113,1342
803.411,1319
803.707,1330
804.005,1326
804.302,1342
804.6,1344
804.898,1324
805.194,1344
805.492,1332
805.79,1341
806.087,1309
806.384,1328
806.681,1335
806.979,1338
807.275,1342
807.573,1332
807.871,1339
808.167,1336
808.465,1328
808.761,1341
809.059,1336
809.356,1324
809.653,1306
809.95,1321
810.247,1345
810.544,1323
810.841,1318
811.138,1333
811.435,1334
811.732,1336
812.029,1326
812.325,1306
812.623,1339
812.919,1316
813.215,1338
813.513,1352
813.809,1331
814.107,1344
814.403,1336
814.701,1337
814.997,1334
815.293,1309
815.59,1336
815.886,1347
816.182,1329
816.48,1323
816.776,1324
817.072,1313
817.369,1362
817.666,1328
817.962,1324
818.259,1317
818.555,1334
818.851,1328
819.148,1328
819.444,1327
819.74,1338
820.038,1328
820.333,1305
820.629,1316
820.925,1334
821.223,1310
821.518,1316
821.814,1335
822.11,1323
822.407,1345
822.703,1311
822.999,1330
823.295,1329
823.591,1335
823.888,1326
824.184,1342
824.479,1330
824.775,1326
825.071,1339
825.368,1342
825.664,1324
825.959,1318
826.255,1322
826.551,1329
826.846,1315
827.142,1342
827.438,1321
827.735,1309
828.03,1312
828.326,1341
828.622,1332
828.917,1352
829.213,1338
829.508,1327
829.804,1328
830.1,1353
830.395,1305
830.691,1328
830.986,1356
831.282,1330
831.577,1344
831.873,1305
832.168,1339
832.464,1313
832.759,1322
833.054,1319
833.35,1319
833.645,1346
833.941,1320
834.236,1318
834.531,1322
834.827,1343
835.122,1332
835.417,1316
835.713,1321
836.008,1339
836.303,1318
836.599,1306
836.894,1352
837.188,1354
837.483,1351
837.778,1311
838.074,1306
838.369,1342
838.664,1330
838.959,1311
839.254,1327
839.548,1331
839.843,1339
840.138,1322
840.434,1314
840.729,1340
841.022,1312
841.318,1332
841.613,1316
841.908,1322
842.203,1328
842.497,1324
842.792,1327
843.087,1314
843.382,1321
843.675,1338
843.97,1316
844.265,1322
844.56,1337
844.854,1304
845.149,1339
845.444,1318
845.737,1340
846.032,1344
846.327,1331
846.621,1296
846.916,1313
847.21,1345
847.504,1304
847.799,1336
848.094,1322
848.387,1338
848.682,1333
848.977,1322
849.27,1333
849.565,1339
849.858,1324
850.153,1326
850.448,1327
850.741,1318
851.036,1323
851.329,1325
851.624,1311
851.917,1322
852.212,1312
852.507,1294
852.8,1328
853.094,1300
853.388,1331
853.682,1329
853.976,1314
854.27,1344
854.563,1325
854.858,1303
855.151,1332
855.446,1358
855.739,1334
856.032,1306
856.327,1312
856.62,1340
856.914,1319
857.207,1340
857.502,1311
857.795,1319
858.089,1332
858.382,1313
858.675,1311
858.97,1308
859.263,1305
859.556,1338
859.85,1336
860.143,1331
860.438,1312
860.731,1323
861.024,1320
861.318,1317
861.611,1313
861.904,1328
862.198,1322
862.491,1320
862.784,1322
863.077,1332
863.371,1330
863.664,1320
863.957,1314
864.251,1309
864.544,1333
864.837,1321
865.129,1325
865.424,1305
865.716,1322
866.009,1307
866.302,1313
866.596,1322
866.889,1313
867.181,1314
867.474,1322
867.767,1324
868.059,1319
868.354,1321
868.646,1319
868.939,1290
869.232,1318
869.524,1325
869.817,1319
870.111,1309
870.403,1323
870.696,1330
870.988,1293.78
871.281,1312.16
871.574,1321.57
871.866,1302.72
872.159,1315.6
872.451,1294.4
872.744,1314.45
873.038,1310.92
873.33,1295.3
873.622,1304.2
873.915,1305.5
874.207,1301.45
874.5,1313.38
874.792,1295.22
875.085,1314.31
875.377,1305.93
875.669,1304.27
875.962,1305.07
876.254,1292.16
876.547,1301.48
876.839,1296.87
877.131,1288.01
877.424,1314.08
877.716,1307.27
878.008,1287.13
878.3,1300.92
878.591,1290.26
878.884,1299.25
879.176,1300.78
879.468,1307.95
879.76,1298.58
880.053,1286.93
880.345,1294.8
880.637,1303.53
880.929,1282.07
881.221,1281.01
881.512,1299.17
881.804,1296.78
882.096,1287.67
882.389,1280.6
882.681,1280.6
882.973,1283.92
883.264,1297.55
883.556,1289.57
883.848,1275.56
884.14,1276.11
884.432,1276.3
884.724,1281.95
885.014,1294.67
885.307,1275.5
885.599,1283.77
885.891,1265.91
886.181,1282.68
886.473,1277.87
886.765,1269.29
887.057,1272.29
887.348,1277.57
887.639,1275.71
887.931,1277.4
888.222,1274.23
888.514,1279.82
888.806,1280.03
889.098,1282.17
889.388,1266.34
889.68,1271.68
889.972,1277
890.262,1279.01
890.554,1273.48
890.846,1274.41
891.136,1274.58
891.428,1269.06
891.718,1276.29
892.01,1278.96
892.302,1274.25
892.592,1270.99
892.884,1263.64
893.174,1278.49
893.466,1268.16
893.758,1265.6
894.048,1266.32
894.34,1269.33
894.63,1259.09
894.922,1253.27
895.212,1248.73
895.503,1263.08
895.795,1250.58
896.085,1257.74
896.377,1269.4
896.667,1274.75
896.959,1262.52
897.249,1268.88
897.54,1263.68
897.831,1257.04
898.122,1247.79
898.412,1249.11
898.702,1258.55
898.994,1260.39
899.284,1262.99
