Raman Shift (1/cm),Intensity (Counts)
356.569,1442
356.894,1429
357.219,1466
357.542,1439
357.867,1458
358.191,1429
358.516,1439
358.839,1445
359.164,1440
359.489,1467
359.812,1440
360.136,1460
360.461,1439
360.784,1452
361.108,1446
361.433,1438
361.756,1450
362.081,1462
362.405,1449
362.728,1452
363.052,1416
363.375,1443
363.7,1450
364.024,1461
364.347,1447
364.672,1497
364.995,1449
365.319,1438
365.643,1453
365.966,1427
366.291,1428
366.613,1451
366.938,1432
367.26,1444
367.585,1457
367.908,1438
368.232,1435
368.555,1460
368.879,1444
369.202,1444
369.526,1462
369.848,1468
370.173,1414
370.495,1442
370.819,1422
371.142,1487
371.466,1471
371.789,1444
372.113,1435
372.436,1463
372.76,1446
373.082,1465
373.405,1449
373.729,1460
374.051,1451
374.375,1448
374.698,1463
375.02,1450
375.344,1456
375.667,1433
375.991,1457
376.313,1442
376.635,1442
376.959,1437
377.282,1442
377.604,1430
377.928,1476
378.25,1430
378.573,1487
378.897,1439
379.219,1464
379.541,1431
379.863,1452
380.187,1446
380.509,1470
380.832,1458
381.155,1461
381.478,1465
381.8,1452
382.122,1454
382.446,1441
382.768,1457
383.09,1458
383.412,1453
383.736,1458
384.058,1458
384.38,1467
384.702,1469
385.024,1451
385.348,1431
385.67,1465
385.992,1462
386.314,1449
386.636,1452
386.958,1464
387.281,1480
387.603,1474
387.925,1473
388.247,1456
388.569,1434
388.891,1456
389.213,1433
389.535,1440
389.858,1462
390.18,1444
390.502,1467
390.824,1416
391.146,1431
391.467,1448
391.789,1449
392.111,1461
392.433,1464
392.755,1478
393.076,1459
393.398,1486
393.72,1466
394.042,1452
394.363,1464
394.685,1432
395.007,1468
395.328,1439
395.65,1455
395.971,1488
396.293,1463
396.615,1480
396.936,1485
397.258,1490
397.579,1466
397.901,1457
398.223,1475
398.544,1444
398.866,1486
399.187,1450
399.509,1476
399.83,1462
400.15,1450
400.471,1465
400.793,1474
401.114,1469
401.436,1452
401.757,1483
402.078,1474
402.4,1480
402.72,1467
403.041,1483
403.362,1466
403.684,1466
404.005,1484
404.326,1480
404.646,1469
404.967,1472
405.289,1452
405.61,1472
405.931,1439
406.251,1439
406.572,1464
406.893,1470
407.214,1480
407.534,1468
407.855,1462
408.176,1453
408.497,1472
408.817,1446
409.138,1443
409.459,1458
409.779,1460
410.1,1441
410.421,1444
410.742,1440
411.061,1452
411.382,1447
411.703,1457
412.023,1462
412.344,1453
412.665,1447
412.984,1452
413.305,1447
413.626,1434
413.945,1430
414.266,1443
414.586,1456
414.906,1460
415.227,1440
415.547,1442
415.867,1471
416.187,1467
416.508,1458
416.828,1439
417.148,1449
417.468,1462
417.788,1464
418.108,1428
418.428,1425
418.748,1451
419.067,1424
419.388,1463
419.707,1444
420.028,1437
420.347,1449
420.668,1461
420.987,1459
421.307,1449
421.627,1450
421.947,1444
422.266,1470
422.587,1458
422.906,1467
423.226,1434
423.545,1435
423.864,1448
424.185,1468
424.504,1456
424.824,1424
425.143,1458
425.464,1464
425.782,1466
426.101,1453
426.422,1458
426.741,1476
427.06,1432
427.38,1494
427.699,1477
428.019,1442
428.338,1428
428.657,1452
428.977,1471
429.296,1446
429.614,1484
429.933,1462
430.253,1434
430.572,1438
430.891,1448
431.211,1453
431.53,1450
431.848,1423
432.167,1459
432.487,1427
432.806,1437
433.125,1442
433.443,1454
433.763,1448
434.082,1476
434.4,1467
434.719,1458
435.039,1423
435.357,1450
435.676,1448
435.995,1460
436.313,1458
436.633,1438
436.951,1433
437.27,1436
437.588,1444
437.907,1456
438.225,1480
438.544,1458
438.863,1450
439.182,1453
439.5,1455
439.819,1448
440.137,1479
440.455,1461
440.774,1448
441.092,1444
441.41,1460
441.73,1464
442.048,1449
442.366,1464
442.685,1464
443.003,1462
443.321,1453
443.639,1455
443.958,1448
444.276,1454
444.594,1422
444.912,1462
445.23,1436
445.548,1455
445.866,1448
446.184,1436
446.503,1438
446.821,1434
447.139,1457
447.457,1446
447.775,1425
448.093,1441
448.411,1445
448.729,1449
449.045,1433
449.363,1440
449.681,1450
449.999,1434
450.317,1466
450.635,1437
450.953,1432
451.271,1441
451.589,1482
451.906,1458
452.223,1459
452.541,1450
452.859,1448
453.176,1459
453.494,1436
453.812,1455
454.128,1462
454.446,1439
454.764,1465
455.081,1448
455.399,1419
455.715,1438
456.033,1467
456.351,1453
456.668,1439
456.986,1461
457.302,1446
457.62,1476
457.938,1469
458.255,1458
458.571,1459
458.889,1472
459.206,1414
459.524,1438
459.84,1462
460.158,1446
460.475,1459
460.791,1484
461.109,1441
461.426,1450
461.742,1426
462.06,1443
462.377,1446
462.693,1456
463.01,1443
463.328,1453
463.644,1444
463.961,1443
464.277,1468
464.594,1461
464.912,1473
465.227,1446
465.545,1465
465.861,1462
466.178,1464
466.495,1444
466.811,1442
467.128,1490
467.444,1484
467.761,1451
468.077,1451
468.394,1462
468.71,1439
469.027,1466
469.344,1453
469.66,1442
469.977,1444
470.293,1414
470.61,1432
470.925,1456
471.241,1437
471.558,1445
471.873,1440
472.19,1475
472.506,1460
472.823,1448
473.139,1438
473.456,1457
473.771,1471
474.088,1438
474.404,1479
474.719,1455
475.036,1450
475.351,1439
475.668,1464
475.984,1426
476.299,1449
476.616,1478
476.931,1458
477.247,1458
477.563,1472
477.879,1452
478.194,1446
478.511,1459
478.826,1474
479.142,1476
479.458,1454
479.774,1472
480.089,1432
480.405,1464
480.721,1470
481.036,1461
481.351,1470
481.668,1449
481.983,1430
482.298,1426
482.613,1441
482.93,1456
483.245,1445
483.56,1452
483.875,1445
484.192,1454
484.507,1473
484.822,1456
485.137,1469
485.452,1465
485.767,1444
486.083,1446
486.398,1451
486.713,1455
487.028,1443
487.343,1453
487.658,1469
487.975,1466
488.29,1439
488.604,1458
488.919,1434
489.234,1471
489.549,1480
489.864,1424
490.179,1451
490.494,1476
490.81,1446
491.125,1450
491.44,1448
491.754,1446
492.069,1418
492.384,1454
492.699,1436
493.013,1458
493.328,1457
493.643,1470
493.957,1441
494.272,1468
494.587,1459
494.901,1472
495.216,1444
495.531,1426
495.845,1452
496.16,1453
496.474,1482
496.789,1456
497.104,1480
497.418,1442
497.733,1437
498.046,1452
498.36,1469
498.675,1424
498.989,1455
499.304,1462
499.618,1442
499.933,1475
500.247,1440
500.561,1470
500.876,1450
501.189,1473
501.503,1455
501.818,1440
502.132,1464
502.446,1466
502.761,1476
503.073,1446
503.388,1444
503.702,1479
504.016,1442
504.331,1448
504.643,1461
504.958,1457
505.272,1433
505.586,1447
505.9,1459
506.213,1452
506.527,1446
506.841,1456
507.155,1457
507.468,1461
507.782,1462
508.096,1452
508.409,1446
508.723,1442
509.037,1456
509.351,1447
509.664,1464
509.978,1469
510.292,1434
510.605,1442
510.919,1446
511.233,1460
511.545,1453
511.859,1462
512.172,1468
512.485,1467
512.799,1448
513.112,1433
513.426,1426
513.74,1462
514.052,1464
514.366,1447
514.678,1443
514.992,1402
515.305,1447
515.618,1441
515.932,1443
516.244,1422
516.558,1466
516.87,1457
517.184,1473
517.497,1432
517.81,1458
518.122,1438
518.436,1461
518.748,1441
519.062,1414
519.374,1435
519.688,1441
520,1455
520.314,1448
520.626,1456
520.94,1447
521.252,1471
521.564,1456
521.877,1458
522.189,1458
522.503,1487
522.815,1449
523.127,1444
523.441,1437
523.753,1425
524.066,1469
524.378,1430
524.69,1459
525.003,1437
525.315,1445
525.627,1460
525.941,1452
526.253,1452
526.565,1462
526.878,1452
527.19,1468
527.502,1461
527.815,1458
528.127,1454
528.439,1442
528.752,1422
529.064,1456
529.376,1476
529.688,1456
530.001,1467
530.312,1441
530.624,1448
530.936,1466
531.249,1469
531.561,1456
531.873,1452
532.184,1432
532.497,1454
532.809,1456
533.121,1459
533.432,1464
533.744,1490
534.056,1467
534.369,1468
534.68,1482
534.992,1495
535.303,1473
535.615,1467
535.926,1461
536.239,1474
536.551,1474
536.862,1448
537.174,1454
537.485,1440
537.797,1439
538.108,1462
538.42,1474
538.731,1453
539.043,1446
539.354,1447
539.665,1457
539.978,1434
540.29,1446
540.601,1452
540.912,1443
541.224,1458
541.535,1454
541.846,1449
542.157,1446
542.469,1435
542.78,1462
543.091,1475
543.403,1446
543.714,1468
544.025,1462
544.336,1460
544.646,1468
544.957,1484
545.268,1483
545.579,1473
545.891,1487
546.202,1446
546.513,1516
546.824,1479
547.135,1485
547.446,1487
547.757,1489
548.067,1462
548.378,1480
548.689,1440
549,1448
549.311,1466
549.622,1443
549.933,1473
550.242,1456
550.553,1467
550.864,1476
551.175,1442
551.486,1466
551.795,1431
552.106,1437
552.417,1450
552.728,1433
553.039,1448
553.348,1411
553.659,1455
553.97,1458
554.281,1456
554.59,1465
554.901,1452
555.212,1439
555.521,1443
555.832,1426
556.142,1433
556.453,1424
556.762,1425
557.073,1455
557.384,1441
557.693,1443
558.004,1449
558.314,1430
558.623,1422
558.934,1444
559.245,1456
559.554,1446
559.864,1438
560.174,1453
560.484,1439
560.795,1441
561.104,1464
561.414,1429
561.723,1432
562.034,1465
562.344,1422
562.653,1437
562.964,1433
563.273,1433
563.583,1445
563.892,1427
564.202,1446
564.511,1434
564.822,1440
565.131,1421
565.441,1426
565.75,1424
566.06,1442
566.369,1429
566.68,1440
566.988,1456
567.299,1445
567.607,1418
567.918,1443
568.227,1445
568.537,1418
568.845,1444
569.154,1445
569.464,1404
569.773,1446
570.083,1436
570.392,1437
570.701,1399
571.011,1457
571.32,1440
571.63,1434
571.938,1430
572.247,1418
572.557,1430
572.866,1441
573.174,1434
573.484,1430
573.793,1453
574.101,1439
574.411,1443
574.72,1439
575.028,1439
575.338,1429
575.647,1427
575.955,1444
576.264,1442
576.574,1444
576.882,1425
577.191,1422
577.499,1422
577.809,1436
578.117,1433
578.426,1419
578.734,1430
579.044,1446
579.352,1423
579.661,1431
579.969,1440
580.277,1448
580.586,1424
580.895,1424
581.204,1437
581.512,1416
581.82,1428
582.128,1420
582.437,1433
582.746,1417
583.054,1433
583.363,1422
583.671,1433
583.979,1422
584.287,1438
584.595,1420
584.903,1438
585.212,1444
585.52,1422
585.828,1413
586.137,1438
586.445,1434
586.753,1420
587.061,1436
587.369,1437
587.677,1453
587.985,1418
588.293,1456
588.601,1453
588.909,1430
589.217,1439
589.525,1460
589.833,1459
590.141,1441
590.449,1457
590.757,1452
591.065,1431
591.371,1450
591.679,1456
591.987,1442
592.295,1445
592.603,1438
592.911,1452
593.218,1438
593.526,1440
593.834,1437
594.142,1454
594.449,1430.67
594.756,1428.27
595.063,1464.37
595.371,1422.99
595.679,1462.04
595.987,1465.11
596.294,1465.31
596.6,1491.81
596.908,1480.06
597.216,1505.76
597.523,1482.87
597.831,1501.37
598.137,1474.88
598.445,1467.61
598.752,1450.28
599.06,1442.74
599.367,1417.53
599.674,1441.97
599.981,1423.01
600.289,1432.55
600.596,1434.31
600.902,1421.47
601.21,1428.4
601.517,1437.48
601.823,1416.66
602.131,1411.07
602.438,1426.41
602.745,1415.17
603.051,1424.33
603.359,1415.82
603.666,1422.84
603.972,1414.33
604.279,1426.48
604.587,1411.94
604.893,1416.47
605.2,1423.61
605.507,1411.67
605.813,1403.93
606.12,1385.24
606.426,1402.18
606.734,1402.59
607.041,1412.55
607.347,1405.99
607.654,1400.55
607.96,1423.09
608.267,1414.96
608.573,1404.39
608.88,1414.16
609.187,1397.8
609.493,1407.48
609.8,1417.77
610.105,1405.96
610.413,1393.26
610.718,1391.7
611.025,1396.55
611.331,1398.57
611.638,1389.24
611.944,1393.68
612.251,1395.85
612.556,1407.63
612.863,1386.27
613.169,1406.97
613.476,1397.66
613.781,1409.91
614.087,1396.58
614.394,1383.17
614.699,1376.93
615.006,1394.29
615.312,1388.87
615.619,1392.59
615.924,1372.65
616.23,1373.14
616.536,1381.05
616.842,1389.98
617.149,1376.1
617.454,1384.61
617.76,1359.19
618.066,1384.82
618.372,1367.01
618.677,1378.79
618.984,1375.45
619.289,1359.11
619.594,1374.45
619.901,1378.52
620.207,1360.56
620.512,1372.33
620.818,1373.71
621.124,1352.79
621.429,1386.33
621.734,1357.78
622.041,1361.88
622.346,1360.79
622.651,1368.61
622.956,1357.09
623.263,1360.15
623.568,1362.32
623.873,1374.1
624.179,1390.01
624.485,1366.76
624.79,1364.27
625.095,1368.9
625.4,1360.15
625.455,1358
625.764,1371
626.074,1356
626.384,1350
626.694,1361
627.004,1352
627.314,1356
627.623,1367
627.933,1343
628.243,1360
628.553,1355
628.862,1350
629.172,1350
629.482,1363
629.791,1326
630.1,1350
630.411,1352
630.72,1364
631.029,1348
631.339,1344
631.648,1341
631.958,1368
632.268,1364
632.577,1362
632.886,1361
633.196,1380
633.505,1346
633.814,1354
634.123,1324
634.434,1364
634.743,1358
635.051,1351
635.36,1362
635.671,1355
635.979,1360
636.288,1369
636.597,1358
636.906,1359
637.216,1360
637.525,1336
637.834,1361
638.143,1372
638.451,1348
638.762,1352
639.07,1358
639.379,1342
639.688,1348
639.997,1369
640.305,1357
640.614,1345
640.924,1375
641.233,1352
641.541,1348
641.85,1367
642.159,1349
642.467,1347
642.776,1344
643.084,1338
643.393,1362
643.702,1354
644.01,1354
644.32,1371
644.629,1368
644.937,1352
645.246,1363
645.554,1340
645.863,1372
646.171,1344
646.479,1334
646.788,1350
647.096,1353
647.405,1330
647.713,1334
648.021,1350
648.33,1353
648.638,1353
648.947,1355
649.255,1339
649.563,1347
649.872,1374
650.178,1336
650.487,1372
650.795,1334
651.103,1346
651.412,1354
651.72,1335
652.028,1369
652.336,1346
652.644,1342
652.953,1338
653.259,1356
653.568,1366
653.876,1352
654.184,1353
654.492,1351
654.8,1358
655.108,1351
655.415,1348
655.723,1363
656.031,1355
656.339,1345
656.647,1341
656.954,1332
657.262,1350
657.57,1377
657.878,1348
658.186,1352
658.492,1360
658.8,1357
659.108,1358
659.416,1352
659.723,1357
660.03,1360
660.338,1354
660.646,1348
660.953,1360
661.26,1356
661.568,1358
661.875,1338
662.183,1339
662.49,1349
662.797,1357
663.104,1343
663.412,1361
663.719,1333
664.026,1339
664.334,1339
664.64,1348
664.948,1353
665.256,1375
665.562,1343
665.87,1357
666.177,1359
666.484,1353
666.791,1362
667.097,1354
667.405,1344
667.711,1366
668.019,1348
668.326,1336
668.633,1344
668.94,1362
669.246,1376
669.554,1352
669.86,1351
670.167,1342
670.473,1360
670.781,1344
671.087,1354
671.394,1362
671.7,1335
672.008,1340
672.314,1344
672.621,1364
672.927,1357
673.234,1358
673.54,1371
673.848,1344
674.154,1370
674.461,1342
674.767,1340
675.073,1363
675.38,1363
675.686,1376
675.993,1338
676.299,1331
676.605,1362
676.912,1359
677.218,1356
677.525,1354
677.831,1342
678.137,1347
678.444,1342
678.749,1361
679.055,1338
679.362,1353
679.668,1352
679.974,1347
680.281,1325
680.586,1324
680.892,1342
681.199,1348
681.505,1368
681.81,1358
682.116,1345
682.423,1356
682.729,1349
683.034,1344
683.34,1342
683.647,1338
683.952,1363
684.258,1362
684.563,1332
684.87,1361
685.176,1350
685.481,1343
685.786,1379
686.092,1354
686.399,1366
686.704,1358
687.01,1352
687.315,1369
687.62,1354
687.926,1355
688.232,1354
688.538,1356
688.843,1347
689.148,1364
689.454,1344
689.759,1328
690.064,1329
690.37,1352
690.676,1333
690.982,1370
691.287,1374
691.592,1340
691.897,1332
692.202,1352
692.508,1347
692.813,1342
693.118,1350
693.423,1334
693.728,1335
694.033,1358
694.338,1341
694.643,1362
694.949,1352
695.254,1344
695.559,1344
695.864,1353
696.169,1361
696.474,1322
696.779,1353
697.084,1363
697.389,1348
697.694,1355
697.999,1351
698.304,1357
698.609,1350
698.914,1348
699.219,1336
699.523,1353
699.828,1355
700.132,1366
700.437,1339
700.742,1347
701.046,1330
701.351,1344
701.656,1337
701.961,1361
702.266,1353
702.569,1342
702.874,1362
703.178,1346
703.483,1324
703.788,1335
704.093,1340
704.396,1329
704.701,1348
705.005,1380
705.31,1343
705.615,1340
705.918,1358
706.223,1341
706.527,1328
706.832,1354
707.135,1349
707.44,1342
707.744,1320
708.049,1349
708.352,1346
708.656,1330
708.961,1341
709.264,1366
709.569,1338
709.873,1340
710.177,1355
710.481,1326
710.785,1335
711.089,1341
711.392,1326
711.697,1352
712.001,1356
712.304,1332
712.609,1348
712.912,1332
713.216,1358
713.52,1342
713.823,1363
714.128,1354
714.432,1350
714.735,1353
715.039,1343
715.342,1338
715.646,1362
715.949,1341
716.253,1338
716.557,1331
716.86,1362
717.164,1323
717.467,1337
717.771,1338
718.074,1326
718.378,1330
718.681,1318
718.985,1336
719.288,1346
719.592,1309
719.895,1342
720.199,1348
720.501,1352
720.805,1335
721.108,1365
721.411,1336
721.715,1338
722.017,1338
722.321,1341
722.624,1338
722.928,1358
723.23,1348
723.533,1331
723.837,1344
724.139,1346
724.443,1335
724.746,1326
725.048,1348
725.352,1354
725.655,1348
725.957,1332
726.261,1332
726.563,1350
726.866,1355
727.169,1327
727.472,1331
727.774,1344
728.078,1330
728.38,1345
728.683,1339
728.986,1317
729.289,1329
729.591,1318
729.893,1336
730.197,1334
730.499,1310
730.801,1337
731.104,1320
731.407,1329
731.71,1330
732.012,1348
732.314,1362
732.617,1315
732.92,1338
733.222,1328
733.524,1326
733.826,1328
734.128,1329
734.432,1354
734.734,1298
735.036,1328
735.338,1314
735.64,1336
735.942,1340
736.246,1330
736.548,1328
736.85,1347
737.152,1328
737.454,1352
737.755,1331
738.057,1320
738.359,1341
738.661,1331
738.963,1330
739.265,1355
739.568,1346
739.87,1350
740.172,1320
740.474,1352
740.776,1338
741.078,1332
741.38,1340
741.681,1347
741.983,1346
742.285,1346
742.587,1308
742.889,1346
743.19,1335
743.492,1338
743.794,1340
744.096,1338
744.397,1366
744.699,1349
744.999,1351
745.301,1316
745.603,1304
745.904,1340
746.206,1342
746.508,1330
746.809,1362
747.111,1332
747.412,1346
747.714,1344
748.015,1336
748.316,1338
748.617,1332
748.919,1350
749.22,1333
749.522,1352
749.823,1358
750.125,1327
750.425,1353
750.726,1331
751.028,1354
751.329,1352
751.63,1348
751.931,1336
752.232,1344
752.533,1338
752.835,1341
753.135,1320
753.436,1360
753.737,1321
754.039,1333
754.339,1358
754.64,1329
754.941,1328
755.242,1328
755.542,1331
755.844,1343
756.145,1334
756.445,1342
756.746,1334
757.047,1362
757.347,1347
757.648,1356
757.949,1341
758.249,1346
758.55,1340
758.851,1335
759.151,1304
759.452,1329
759.753,1344
760.053,1361
760.354,1331
760.654,1328
760.955,1347
761.256,1334
761.555,1353
761.856,1328
762.156,1324
762.457,1328
762.757,1357
763.058,1362
763.358,1346
763.658,1328
763.959,1323
764.258,1338
764.559,1344
764.859,1335
765.16,1340
765.459,1334
765.76,1344
766.06,1346
766.36,1328
766.66,1337
766.961,1341
767.26,1348
767.559,1338
767.86,1313
768.16,1334
768.46,1331
768.76,1324
769.06,1322
769.36,1340
769.659,1345
769.96,1316
770.259,1330
770.56,1306
770.859,1316
771.158,1328
771.459,1340
771.758,1304
772.057,1356
772.358,1304
772.657,1350
772.956,1344
773.257,1320
773.556,1337
773.855,1351
774.156,1339
774.455,1328
774.754,1323
775.054,1341
775.354,1321
775.653,1330
775.952,1332
776.252,1350
776.551,1336
776.85,1351
777.149,1330
777.45,1332
777.749,1339
778.048,1334
778.346,1337
778.645,1354
778.946,1356
779.245,1340
779.544,1347
779.843,1354
780.141,1353
780.442,1371
780.741,1358
781.039,1360
781.338,1391
781.637,1396
781.936,1388
782.235,1400
782.535,1401
782.834,1398
783.133,1398
783.431,1382
783.73,1384
784.029,1401
784.328,1371
784.626,1376
784.925,1372
785.224,1379
785.522,1379
785.821,1360
786.121,1353
786.42,1365
786.718,1389
787.017,1370
787.316,1362
787.614,1352
787.913,1406
788.211,1391
788.51,1423
788.809,1402
789.107,1397
789.406,1410
789.703,1422
790.001,1409
790.3,1419
790.598,1444
790.897,1444
791.195,1418
791.494,1378
791.792,1410
792.091,1400
792.389,1389
792.687,1390
792.986,1385
793.284,1371
793.581,1357
793.879,1384
794.178,1372
794.476,1348
794.774,1351
795.073,1326
795.37,1336
795.668,1346
795.966,1334
796.264,1358
796.563,1342
796.861,1358
797.158,1331
797.456,1355
797.754,1330
798.052,1326
798.349,1343
798.647,1353
798.945,1333
799.244,1321
799.54,1366
799.839,1349
800.137,1319
800.435,1368
800.731,1322
801.029,1336
801.328,1326
801.624,1336
801.922,1328
802.22,1322
802.518,1337
802.815,1310
803.113,1307
803.411,1323
803.707,1330
804.005,1341
804.302,1318
804.6,1323
804.898,1340
805.194,1330
805.492,1335
805.79,1322
806.087,1321
806.384,1326
806.681,1342
806.979,1308
807.275,1331
807.573,1332
807.871,1320
808.167,1335
808.465,1326
808.761,1330
809.059,1333
809.356,1314
809.653,1337
809.95,1340
810.247,1320
810.544,1351
810.841,1322
811.138,1331
811.435,1326
811.732,1314
812.029,1338
812.325,1324
812.623,1324
812.919,1323
813.215,1346
813.513,1346
813.809,1324
814.107,1318
814.403,1320
814.701,1325
814.997,1335
815.293,1322
815.59,1305
815.886,1318
816.182,1326
816.48,1323
816.776,1320
817.072,1302
817.369,1316
817.666,1324
817.962,1326
818.259,1331
818.555,1328
818.851,1322
819.148,1322
819.444,1358
819.74,1334
820.038,1322
820.333,1319
820.629,1330
820.925,1325
821.223,1338
821.518,1321
821.814,1320
822.11,1330
822.407,1316
822.703,1310
822.999,1324
823.295,1302
823.591,1316
823.888,1334
824.184,1300
824.479,1320
824.775,1315
825.071,1325
825.368,1320
825.664,1331
825.959,1313
826.255,1323
826.551,1315
826.846,1328
827.142,1296
827.438,1309
827.735,1303
828.03,1332
828.326,1316
828.622,1332
828.917,1307
829.213,1333
829.508,1313
829.804,1317
830.1,1325
830.395,1305
830.691,1316
830.986,1318
831.282,1323
831.577,1311
831.873,1328
832.168,1322
832.464,1308
832.759,1332
833.054,1296
833.35,1328
833.645,1318
833.941,1316
834.236,1322
834.531,1305
834.827,1334
835.122,1329
835.417,1324
835.713,1310
836.008,1322
836.303,1313
836.599,1328
836.894,1317
837.188,1307
837.483,1320
837.778,1320
838.074,1320
838.369,1290
838.664,1311
838.959,1316
839.254,1304
839.548,1311
839.843,1312
840.138,1316
840.434,1294
840.729,1350
841.022,1317
841.318,1308
841.613,1322
841.908,1316
842.203,1319
842.497,1312
842.792,1319
843.087,1326
843.382,1336
843.675,1335
843.97,1314
844.265,1311
844.56,1319
844.854,1324
845.149,1310
845.444,1296
845.737,1338
846.032,1307
846.327,1302
846.621,1303
846.916,1325
847.21,1306
847.504,1316
847.799,1305
848.094,1305
848.387,1321
848.682,1302
848.977,1312
849.27,1309
849.565,1294
849.858,1320
850.153,1313
850.448,1326
850.741,1315
851.036,1302
851.329,1314
851.624,1316
851.917,1300
852.212,1306
852.507,1323
852.8,1320
853.094,1324
853.388,1316
853.682,1312
853.976,1306
854.27,1314
854.563,1298
854.858,1316
855.151,1333
855.446,1307
855.739,1286
856.032,1294
856.327,1284
856.62,1330
856.914,1329
857.207,1307
857.502,1305
857.795,1297
858.089,1305
858.382,1300
858.675,1322
858.97,1309
859.263,1336
859.556,1321
859.85,1312
860.143,1302
860.438,1280
860.731,1298
861.024,1326
861.318,1302
861.611,1318
861.904,1298
862.198,1300
862.491,1277
862.784,1318
863.077,1330
863.371,1313
863.664,1312
863.957,1294
864.251,1290
864.544,1305
864.837,1309
865.129,1307
865.424,1290
865.716,1303
866.009,1283
866.302,1311
866.596,1318
866.889,1300
867.181,1297
867.474,1312
867.767,1319
868.059,1298
868.354,1309
868.646,1331
868.939,1314
869.232,1309
869.524,1290
869.817,1295
870.111,1292
870.403,1286
870.696,1302
870.988,1292.91
871.281,1301.6
871.574,1297.45
871.866,1276.94
872.159,1300.42
872.451,1303.21
872.744,1309.95
873.038,1296.4
873.33,1303.57
873.622,1310.92
873.915,1294.25
874.207,1302.89
874.5,1297.07
874.792,1281.7
875.085,1290.66
875.377,1310.63
875.669,1287.07
875.962,1293.18
876.254,1282.82
876.547,1296.77
876.839,1301.94
877.131,1289.7
877.424,1294.78
877.716,1314.43
878.008,1286.27
878.3,1311.28
878.591,1298.45
878.884,1299.68
879.176,1283.66
879.468,1301.22
879.76,1277
880.053,1279.3
880.345,1295.1
880.637,1298.73
880.929,1294.25
881.221,1284.88
881.512,1294.3
881.804,1283.73
882.096,1291.9
882.389,1294.66
882.681,1274.81
882.973,1287.58
883.264,1280.82
883.556,1280.07
883.848,1292.35
884.14,1293.31
884.432,1272.76
884.724,1277.99
885.014,1286.48
885.307,1292.79
885.599,1292.94
885.891,1285.24
886.181,1269.13
886.473,1275.42
886.765,1286.94
887.057,1275.56
887.348,1279.16
887.639,1289.28
887.931,1282.72
888.222,1291.07
888.514,1285.38
888.806,1284.51
889.098,1281.74
889.388,1286.51
889.68,1287.47
889.972,1279
890.262,1272.32
890.554,1266.11
890.846,1271.18
891.136,1271.56
891.428,1277.6
891.718,1280.63
892.01,1285.92
892.302,1284.36
892.592,1272.6
892.884,1274.37
893.174,1271.49
893.466,1267.76
893.758,1266.25
894.048,1262.74
894.34,1271.5
894.63,1281.09
894.922,1261.22
895.212,1267.7
895.503,1258.95
895.795,1263.44
896.085,1270.46
896.377,1266.94
896.667,1278.38
896.959,1267.88
897.249,1259.48
897.54,1265.74
897.831,1260.46
898.122,1273.63
898.412,1251.4
898.702,1256.79
898.994,1254.36
899.284,1257.85
