Raman Shift (1/cm),Intensity (Counts)
706.487,1157
706.964,1158
707.443,1159
707.92,1149
708.399,1158
708.876,1146
709.353,1169
709.831,1152
710.308,1130
710.787,1162
711.264,1156
711.742,1172
712.219,1158
712.698,1158
713.174,1166
713.651,1158
714.129,1162
714.606,1149
715.084,1144
715.561,1156
716.037,1158
716.516,1176
716.992,1164
717.468,1160
717.947,1155
718.423,1148
718.899,1146
719.378,1153
719.854,1154
720.33,1155
720.808,1158
721.285,1163
721.761,1185
722.239,1152
722.715,1159
723.191,1156
723.667,1166
724.145,1162
724.621,1162
725.097,1160
725.575,1176
726.051,1148
726.527,1152
727.003,1164
727.481,1157
727.956,1157
728.432,1171
728.908,1154
729.384,1156
729.862,1141
730.337,1160
730.813,1156
731.289,1155
731.764,1168
732.242,1168
732.717,1158
733.193,1164
733.668,1162
734.144,1143
734.619,1160
735.097,1153
735.572,1160
736.048,1147
736.523,1179
736.998,1154
737.474,1150
737.949,1154
738.424,1169
738.9,1146
739.377,1167
739.852,1155
740.327,1153
740.802,1166
741.278,1165
741.753,1149
742.228,1164
742.703,1161
743.178,1148
743.653,1164
744.128,1158
744.603,1160
745.078,1167
745.553,1172
746.027,1158
746.502,1156
746.977,1170
747.452,1170
747.927,1154
748.401,1160
748.876,1166
749.351,1148
749.826,1174
750.3,1160
750.775,1180
751.249,1156
751.724,1164
752.199,1158
752.673,1150
753.148,1161
753.62,1167
754.095,1170
754.569,1164
755.043,1161.92
755.518,1171.45
755.992,1171.48
756.466,1171.5
756.941,1167.06
757.415,1158.91
757.887,1172.01
758.362,1163.55
758.836,1167.77
759.31,1158.35
759.784,1168.56
760.258,1151.56
760.73,1159.01
761.204,1150.6
761.678,1173.72
762.152,1148.42
762.626,1161.44
763.098,1152.27
763.572,1147.33
764.046,1176.52
764.52,1142.11
764.994,1157.34
765.466,1174.51
765.94,1166.86
766.414,1155.22
766.887,1156.06
767.359,1151.89
767.833,1169.75
768.307,1146.4
768.778,1168.13
769.252,1159.22
769.726,1152.09
770.199,1149.35
770.671,1164.08
771.144,1160.26
771.618,1165.97
772.089,1151.03
772.563,1155.63
773.036,1152.74
773.508,1163.38
773.981,1153.11
774.455,1142.86
774.926,1153.65
775.399,1153.86
775.873,1160.59
776.344,1161.91
776.817,1163.39
777.288,1163.52
777.762,1160.57
778.235,1156.74
778.706,1159.42
779.179,1154.51
779.65,1158.16
780.123,1156.47
780.596,1163.18
781.068,1168.65
781.541,1160.78
782.012,1168.89
782.484,1176.13
782.955,1165.9
783.428,1173.69
783.899,1169.82
784.372,1168.84
784.843,1162.28
785.316,1168.1
785.789,1168.11
786.259,1164.76
786.732,1163.34
787.203,1160.97
787.674,1170.98
788.146,1159.78
788.617,1171.42
789.089,1175.93
789.56,1175.3
790.033,1180.07
790.503,1181.66
790.976,1174.92
791.446,1172.62
791.919,1176.6
792.389,1177.92
792.86,1167.94
793.332,1165.22
793.802,1150.99
794.275,1156.31
794.745,1160.73
795.215,1163.25
795.688,1150.53
796.158,1145.22
796.63,1151.19
797.1,1159.32
797.571,1153.93
798.043,1154.1
798.513,1142.51
798.983,1148.48
799.455,1144.21
799.925,1153.74
800.395,1158.36
800.867,1155.33
801.337,1131.93
801.807,1137.74
802.279,1140.56
802.749,1144.1
803.219,1143.18
803.254,1143
803.73,1143
804.206,1150
804.682,1146
805.157,1160
805.633,1154
806.109,1145
806.584,1144
807.06,1139
807.536,1149
808.011,1155
808.487,1142
808.962,1156
809.438,1166
809.913,1138
810.389,1145
810.864,1144
811.339,1137
811.815,1138
812.29,1143
812.766,1143
813.241,1162
813.716,1152
814.191,1140
814.667,1148
815.142,1154
815.617,1147
816.092,1138
816.567,1144
817.042,1151
817.517,1148
817.992,1148
818.467,1149
818.94,1128
819.415,1146
819.89,1160
820.365,1146
820.84,1157
821.315,1144
821.79,1148
822.265,1144
822.737,1151
823.212,1144
823.687,1146
824.162,1146
824.636,1147
825.111,1143
825.584,1143
826.058,1140
826.533,1134
827.007,1156
827.482,1139
827.954,1145
828.429,1153
828.903,1154
829.378,1136
829.852,1146
830.325,1142
830.799,1139
831.273,1136
831.748,1140
832.22,1146
832.694,1143
833.169,1150
833.643,1134
834.115,1150
834.589,1118
835.063,1145
835.535,1146
836.01,1158
836.484,1140
836.958,1144
837.43,1143
837.904,1152
838.378,1143
838.85,1154
839.323,1159
839.797,1142
840.269,1144
840.743,1155
841.217,1146
841.689,1136
842.163,1118
842.634,1144
843.108,1138
843.582,1146
844.053,1136
844.527,1150
845.001,1134
845.472,1158
845.946,1140
846.417,1136
846.891,1154
847.362,1134
847.836,1156
848.309,1150
848.781,1148
849.254,1140
849.726,1138
850.199,1140
850.67,1142
851.144,1157
851.615,1144
852.088,1132
852.559,1140
853.033,1138
853.504,1142
853.977,1146
854.448,1130
854.921,1154
855.392,1152
855.865,1159
856.336,1140
856.809,1150
857.28,1141
857.753,1159
858.224,1140
858.697,1146
859.168,1138
859.639,1137
860.112,1148
860.583,1148
861.055,1157
861.526,1148
861.997,1146
862.469,1144
862.94,1144
863.413,1146
863.883,1158
864.354,1146
864.827,1158
865.297,1150
865.77,1153
866.24,1154
866.711,1164
867.183,1158
867.654,1134
868.124,1134
868.597,1145
869.067,1156
869.537,1149
870.008,1154
870.48,1157
870.95,1147
871.42,1136
871.893,1151
872.363,1157
872.833,1143
873.305,1143
873.775,1142
874.245,1154
874.715,1141
875.188,1136
875.658,1145
876.128,1150
876.598,1146
877.068,1138
877.539,1157
878.009,1150
878.479,1161
878.949,1153
879.421,1146
879.891,1132
880.36,1146
880.83,1157
881.3,1162
881.77,1156
882.241,1152
882.711,1146
883.181,1158
883.65,1173
884.12,1145
884.589,1164
885.059,1161
885.53,1139
886,1164
886.469,1147
886.939,1146
887.408,1155
887.878,1152
888.347,1143
888.816,1152
889.286,1154
889.757,1144
890.226,1136
890.695,1156
891.165,1145
891.634,1147
892.103,1156
892.572,1164
893.041,1124
893.51,1138
893.98,1152
894.449,1156
894.918,1163
895.387,1142
895.856,1156
896.325,1155
896.794,1158
897.262,1140
897.731,1128
898.2,1154
898.669,1156
899.138,1158
899.607,1138
900.075,1149
900.544,1138
901.013,1153
901.481,1150
901.95,1159
902.419,1166
902.885,1158
903.354,1168
903.823,1136
904.291,1153
904.76,1145
905.228,1161
905.697,1158
906.165,1150
906.633,1154
907.1,1157
907.568,1146
908.036,1157
908.505,1155
908.973,1154
909.441,1161
909.91,1154
910.376,1140
910.844,1146
911.312,1152
911.78,1155
912.249,1150
912.717,1154
913.183,1155
913.651,1139
914.119,1157
914.587,1155
915.053,1168
915.521,1134
915.989,1150
916.457,1144
916.924,1144
917.39,1161
917.858,1156
918.326,1145
918.792,1146
919.26,1160
919.727,1142
920.195,1152
920.661,1163
921.128,1151
921.596,1171
922.062,1154
922.529,1151
922.997,1144
923.464,1161
923.93,1144
924.397,1155
924.865,1138
925.33,1159
925.798,1137
926.263,1162
926.731,1153
927.198,1162
927.663,1156
928.13,1150
928.598,1156
929.063,1150
929.53,1150
929.996,1159
930.463,1142
930.93,1158
931.395,1148
931.862,1156
932.327,1160
932.794,1160
933.259,1158
933.726,1159
934.193,1154
934.658,1157
935.125,1153
935.59,1161
936.057,1153
936.522,1156
936.989,1137
937.454,1154
937.92,1152
938.385,1153
938.852,1153
939.317,1162
939.783,1148
940.248,1153
940.715,1147
941.179,1148
941.646,1152
942.111,1134
942.575,1172
943.042,1166
943.506,1168
943.973,1142
944.437,1176
944.904,1148
945.368,1140
945.832,1164
946.299,1161
946.763,1150
947.229,1142
947.694,1166
948.158,1144
948.624,1166
949.089,1151
949.553,1147
950.019,1158
950.483,1160
950.949,1152
951.413,1145
951.877,1140
952.343,1146
952.807,1156
953.271,1145
953.735,1140
954.201,1144
954.665,1162
955.129,1163
955.595,1154
956.059,1156
956.523,1155
956.987,1152
957.453,1134
957.916,1154
958.38,1160
958.846,1166
959.309,1162
959.773,1157
960.237,1170
960.701,1164
961.166,1156
961.63,1160
962.093,1146
962.557,1174
963.022,1148
963.486,1146
963.949,1164
964.413,1160
964.876,1142
965.339,1158
965.805,1159
966.268,1148
966.732,1172
967.195,1147
967.658,1172
968.121,1161
968.585,1166
969.05,1141
969.513,1156
969.976,1166
970.439,1172
970.902,1168
971.365,1156
971.828,1160
972.292,1169
972.755,1158
973.218,1165
973.682,1160
974.145,1159
974.608,1152
975.071,1165
975.534,1157
975.997,1171
976.46,1151
976.923,1161
977.385,1162
977.848,1144
978.311,1163
978.773,1156
979.236,1171
979.699,1165
980.161,1158
980.624,1171
981.087,1169
981.549,1130
982.012,1164
982.474,1158
982.937,1162
983.399,1170
983.862,1146
984.324,1170
984.785,1163
985.247,1154
985.709,1154
986.172,1168
986.634,1166
987.096,1153
987.558,1165
988.021,1157
988.483,1154
988.945,1171
989.405,1162
989.867,1158
990.329,1152
990.792,1166
991.254,1166
991.716,1145
992.178,1169
992.638,1158
993.1,1165
993.562,1169
994.023,1158
994.485,1162
994.947,1163
995.407,1150
995.869,1171
996.331,1167
996.793,1170
997.252,1170
997.714,1160
998.176,1152
998.637,1147
999.099,1142
999.559,1158
1000.02,1159
1000.48,1164
1000.94,1156
1001.4,1165
1001.86,1163
1002.33,1172
1002.79,1157
1003.25,1164
1003.71,1142
1004.17,1162
1004.63,1148
1005.09,1150
1005.55,1167
1006.01,1171
1006.47,1150
1006.93,1168
1007.39,1180
1007.85,1158
1008.31,1168
1008.77,1164
1009.24,1160
1009.7,1159
1010.16,1152
1010.62,1168
1011.08,1168
1011.54,1159
1012,1160
1012.46,1149
1012.92,1164
1013.38,1168
1013.84,1180
1014.3,1162
1014.76,1160
1015.22,1158
1015.68,1154
1016.14,1164
1016.6,1168
1017.06,1165
1017.52,1158
1017.98,1166
1018.44,1164
1018.9,1152
1019.36,1171
1019.82,1158
1020.27,1164
1020.73,1160
1021.19,1170
1021.65,1158
1022.11,1152
1022.57,1180
1023.03,1173
1023.49,1154
1023.95,1176
1024.41,1161
1024.87,1166
1025.33,1164
1025.79,1166
1026.25,1173
1026.7,1173
1027.16,1163
1027.62,1162
1028.08,1164
1028.54,1165
1029,1157
1029.46,1159
1029.92,1150
1030.38,1172
1030.84,1161
1031.29,1161
1031.75,1169
1032.21,1150
1032.67,1155
1033.13,1154
1033.59,1162
1034.05,1159
1034.5,1166
1034.96,1162
1035.42,1162
1035.88,1164
1036.34,1167
1036.8,1151
1037.25,1161
1037.71,1159
1038.17,1170
1038.63,1164
1039.09,1148
1039.54,1152
1040,1174
1040.46,1152
1040.92,1173
1041.38,1166
1041.84,1159
1042.29,1165
1042.75,1164
1043.21,1156
1043.67,1164
1044.12,1156
1044.58,1164
1045.04,1172
1045.5,1169
1045.95,1160
1046.41,1176
1046.87,1169
1047.33,1158
1047.79,1160
1048.24,1176
1048.7,1152
1049.16,1167
1049.61,1158
1050.07,1170
1050.53,1175
1050.99,1166
1051.44,1174
1051.9,1152
1052.36,1168
1052.81,1162
1053.27,1166
1053.73,1181
1054.19,1160
1054.64,1169
1055.1,1173
1055.56,1174
1056.01,1162
1056.47,1163
1056.93,1146
1057.38,1172
1057.84,1176
1058.3,1174
1058.75,1161
1059.21,1152
1059.67,1170
1060.12,1160
1060.58,1173
1061.04,1160
1061.49,1163
1061.95,1167
1062.41,1158
1062.86,1186
1063.32,1175
1063.77,1181
1064.23,1157
1064.69,1164
1065.14,1184
1065.6,1182
1066.06,1172
1066.51,1172
1066.97,1169
1067.42,1154
1067.88,1172
1068.34,1163
1068.79,1173
1069.25,1148
1069.7,1181
1070.16,1174
1070.62,1164
1071.07,1182
1071.53,1172
1071.98,1154
1072.44,1170
1072.89,1180
1073.35,1184
1073.81,1170
1074.26,1167
1074.71,1169
1075.17,1161
1075.63,1176
1076.08,1176
1076.54,1169
1076.99,1154
1077.45,1188
1077.9,1170
1078.36,1170
1078.81,1172
1079.27,1162
1079.72,1177
1080.18,1171
1080.63,1166
1081.09,1168
1081.54,1158
1082,1160
1082.45,1184
1082.91,1189
1083.36,1168
1083.82,1203
1084.27,1168
1084.73,1189
1085.18,1158
1085.64,1174
1086.09,1187
1086.54,1171
1087,1168
1087.45,1178
1087.91,1178
1088.36,1176
1088.82,1189
1089.27,1184
1089.72,1174
1090.18,1172
1090.63,1174
1091.09,1166
1091.54,1178
1092,1168
1092.45,1160
1092.9,1174
1093.36,1168
1093.81,1178
1094.27,1174
1094.72,1180
1095.17,1181
1095.63,1174
1096.08,1175
1096.54,1170
1096.99,1181
1097.44,1168
1097.9,1182
1098.35,1156
1098.8,1164
1099.26,1173
1099.71,1164
1100.17,1174
1100.62,1188
1101.07,1166
1101.52,1168
1101.98,1184
1102.43,1177
1102.88,1176
1103.34,1184
1103.79,1194
1104.24,1192
1104.7,1187
1105.15,1185
1105.6,1182
1106.06,1176
1106.51,1170
1106.96,1196
1107.41,1181
1107.87,1175
1108.32,1186
1108.78,1170
1109.23,1192
1109.68,1179
1110.13,1170
1110.59,1173
1111.04,1146
1111.49,1187
1111.94,1175
1112.4,1154
1112.85,1178
1113.3,1179
1113.75,1178
1114.21,1174
1114.66,1184
1115.11,1172
1115.56,1176
1116.02,1189
1116.47,1162
1116.92,1174
1117.37,1192
1117.83,1182
1118.28,1182
1118.73,1166
1119.18,1176
1119.63,1159
1120.09,1170
1120.54,1181
1120.99,1176
1121.44,1172
1121.89,1164
1122.34,1171
1122.8,1191
1123.25,1180
1123.7,1160
1124.15,1179
1124.6,1179
1125.05,1169
1125.51,1182
1125.96,1168
1126.41,1174
1126.86,1189
1127.31,1154
1127.76,1171
1128.22,1185
1128.67,1174
1129.12,1171
1129.57,1164
1130.02,1156
1130.47,1180
1130.92,1168
1131.37,1173
1131.82,1175
1132.27,1174
1132.73,1173
1133.18,1163
1133.63,1178
1134.08,1169
1134.53,1168
1134.98,1159
1135.43,1176
1135.88,1173
1136.33,1170
1136.78,1165
1137.23,1179
1137.68,1177
1138.14,1161
1138.59,1176
1139.04,1174
1139.49,1175
1139.94,1163
1140.39,1187
1140.84,1172
1141.29,1164
1141.74,1177
1142.19,1156
1142.64,1187
1143.09,1171
1143.54,1170
1143.99,1175
1144.44,1166
1144.89,1168
1145.34,1168
1145.79,1160
1146.24,1177
1146.69,1160
1147.14,1166
1147.59,1182
1148.04,1175
1148.49,1178
1148.94,1173
1149.39,1173
1149.84,1167
1150.29,1168
1150.74,1162
1151.19,1177
1151.64,1188
1152.09,1183
1152.54,1160
1152.99,1167
1153.44,1171
1153.89,1186
1154.34,1145
1154.78,1174
1155.23,1176
1155.68,1155
1156.13,1172
1156.58,1172
1157.03,1161
1157.48,1157
1157.93,1150
1158.38,1168
1158.83,1164
1159.28,1175
1159.72,1175
1160.17,1152
1160.62,1167
1161.07,1174
1161.52,1167
1161.97,1166
1162.42,1164
1162.87,1168
1163.31,1181
1163.76,1171
1164.21,1160
1164.66,1166
1165.11,1168
1165.56,1183
1166.01,1179
1166.46,1164
1166.9,1158
1167.35,1162
1167.8,1174
1168.25,1168
1168.7,1165
1169.14,1166
1169.59,1156
1170.04,1173
1170.49,1171
1170.94,1156
1171.39,1166
1171.83,1169
1172.28,1166
1172.73,1167
1173.18,1178
1173.63,1158
1174.07,1164
1174.52,1174
1174.97,1176
1175.42,1173
1175.86,1158
1176.31,1164
1176.76,1172
1177.21,1168
1177.66,1158
1178.1,1162
1178.55,1174
1179,1170
1179.45,1166
1179.89,1156
1180.34,1176
1180.79,1162
1181.23,1172
1181.68,1172
1182.13,1173
1182.58,1168
1183.02,1160.05
1183.47,1168.84
1183.92,1173.69
1184.37,1171.67
1184.81,1154.51
1185.26,1171.08
1185.71,1162.33
1186.15,1183.12
1186.6,1169.61
1187.05,1162.15
1187.49,1174.87
1187.94,1162.16
1188.39,1172.26
1188.83,1185.07
1189.28,1183.3
1189.73,1169.67
1190.17,1156.81
1190.62,1167.74
1191.07,1183.5
1191.51,1162.18
1191.96,1169
1192.41,1159.6
1192.85,1169.82
1193.3,1171.51
1193.75,1179.1
1194.19,1169.95
1194.64,1170.03
1195.09,1168.15
1195.53,1173.39
1195.98,1179.33
1196.42,1171.03
1196.87,1167.93
1197.32,1165.86
1197.76,1154.91
1198.21,1168.27
1198.65,1170.75
1199.1,1171.01
1199.55,1167.24
1199.99,1168.51
1200.44,1169.63
1200.88,1173.99
