400.412	1092
400.915	1094
401.417	1086
401.92	1080
402.421	1080
402.925	1088
403.426	1078
403.93	1082
404.431	1080
404.934	1072
405.435	1069
405.939	1067
406.44	1070
406.941	1078
407.444	1074
407.945	1062
408.448	1070
408.949	1050
409.453	1072
409.954	1068
410.454	1062
410.957	1060
411.458	1066
411.959	1055
412.462	1060
412.963	1062
413.466	1072
413.967	1050
414.467	1066
414.97	1067
415.471	1059
415.971	1057
416.474	1066
416.975	1053
417.475	1066
417.978	1052
418.478	1051
418.979	1060
419.481	1064
419.982	1056
420.482	1057
420.983	1061
421.485	1060
421.985	1052
422.486	1063
422.988	1061
423.488	1067
423.988	1062
424.489	1068
424.991	1054
425.491	1059
425.991	1064
426.491	1062
426.991	1060
427.493	1056
427.993	1070
428.493	1072
428.993	1076
429.495	1066
429.995	1072
430.495	1062
430.995	1082
431.495	1082
431.994	1080
432.496	1090
432.996	1075
433.496	1091
433.995	1078
434.495	1088
434.995	1082
435.494	1085
435.996	1070
436.495	1074
436.995	1070
437.494	1068
437.994	1075
438.493	1066
438.993	1069
439.492	1065
439.991	1060
440.493	1061
440.992	1064
441.491	1058
441.99	1069
442.49	1073
442.989	1060
443.488	1067
443.987	1068
444.486	1065
444.985	1060
445.484	1064
445.983	1074
446.482	1068
446.981	1064
447.48	1079
447.979	1072
448.478	1072
448.977	1087
449.476	1084
449.974	1090
450.473	1078
450.972	1086
451.471	1100
451.969	1103
452.468	1092
452.967	1096
453.465	1112
453.964	1104
454.462	1108
454.961	1134
455.457	1126
455.956	1120
456.454	1124
456.953	1124
457.451	1116
457.95	1131
458.448	1137
458.946	1119
459.445	1111
459.943	1112
460.439	1111
460.937	1094
461.435	1092
461.933	1096
462.432	1086
462.93	1080
463.428	1090
463.924	1076
464.422	1082
464.92	1089
465.418	1072
465.916	1081
466.412	1081
466.909	1072
467.407	1066
467.905	1078
468.403	1067
468.899	1059
469.396	1063
469.894	1070
470.392	1077
470.887	1062
471.385	1060
471.883	1062
472.38	1100
472.876	1166
473.373	1331
473.871	1484
474.368	1653
474.864	1742
475.361	1762
475.858	1711
476.354	1588
476.851	1391
477.348	1229
477.844	1088
478.341	1061
478.838	1066
479.333	1061
479.831	1066
480.328	1058
480.823	1065
481.32	1062
481.817	1060
482.312	1061
482.809	1060
483.306	1057
483.801	1056
484.298	1056
484.793	1064
485.289	1056
485.786	1047
486.281	1058
486.778	1050
487.273	1058
487.769	1058
488.266	1052
488.761	1066
489.257	1059
489.752	1053
490.249	1062
490.743	1062
491.24	1059
491.734	1071
492.231	1048
492.725	1058
493.222	1052
493.716	1050
494.212	1068
494.707	1050
495.203	1056
495.697	1054
496.194	1054
496.688	1063
497.184	1055
497.678	1064
498.174	1056
498.669	1061
499.165	1064
499.659	1050
500.155	1055
500.649	1061
501.143	1054
501.639	1050
502.133	1046
502.629	1053
503.123	1052
503.618	1049
504.112	1050
504.606	1061
505.102	1061
505.596	1063
506.089	1061
506.585	1054
507.079	1053
507.574	1048
508.068	1058
