400.412	1077
400.915	1088
401.417	1088
401.92	1088
402.421	1082
402.925	1084
403.426	1080
403.93	1074
404.431	1084
404.934	1080
405.435	1084
405.939	1078
406.44	1080
406.941	1084
407.444	1066
407.945	1065
408.448	1071
408.949	1068
409.453	1077
409.954	1069
410.454	1070
410.957	1062
411.458	1065
411.959	1057
412.462	1072
412.963	1058
413.466	1060
413.967	1059
414.467	1057
414.97	1060
415.471	1056
415.971	1063
416.474	1057
416.975	1060
417.475	1066
417.978	1065
418.478	1060
418.979	1048
419.481	1056
419.982	1056
420.482	1051
420.983	1054
421.485	1057
421.985	1052
422.486	1062
422.988	1067
423.488	1048
423.988	1058
424.489	1055
424.991	1056
425.491	1066
425.991	1046
426.491	1046
426.991	1060
427.493	1057
427.993	1062
428.493	1072
428.993	1060
429.495	1062
429.995	1062
430.495	1073
430.995	1060
431.495	1056
431.994	1076
432.496	1069
432.996	1070
433.496	1062
433.995	1070
434.495	1072
434.995	1068
435.494	1068
435.996	1072
436.495	1082
436.995	1053
437.494	1078
437.994	1078
438.493	1075
438.993	1086
439.492	1086
439.991	1082
440.493	1086
440.992	1090
441.491	1083
441.99	1087
442.49	1094
442.989	1086
443.488	1086
443.987	1088
444.486	1070
444.985	1086
445.484	1083
445.983	1085
446.482	1078
446.981	1084
447.48	1082
447.979	1088
448.478	1094
448.977	1096
449.476	1091
449.974	1092
450.473	1101
450.972	1098
451.471	1100
451.969	1096
452.468	1098
452.967	1116
453.465	1092
453.964	1112
454.462	1116
454.961	1122
455.457	1118
455.956	1134
456.454	1132
456.953	1132
457.451	1138
457.95	1145
458.448	1134
458.946	1128
459.445	1156
459.943	1140
460.439	1124
460.937	1137
461.435	1115
461.933	1113
462.432	1116
462.93	1107
463.428	1104
463.924	1091
464.422	1090
464.92	1097
465.418	1091
465.916	1086
466.412	1093
466.909	1080
467.407	1077
467.905	1066
468.403	1078
468.899	1072
469.396	1069
469.894	1073
470.392	1064
470.887	1074
471.385	1062
471.883	1079
472.38	1116
472.876	1211
473.373	1330
473.871	1491
474.368	1677
474.864	1737
475.361	1670
475.858	1504
476.354	1397
476.851	1252
477.348	1148
477.844	1066
478.341	1054
478.838	1064
479.333	1068
479.831	1063
480.328	1056
480.823	1050
481.32	1072
481.817	1061
482.312	1048
482.809	1071
483.306	1062
483.801	1071
484.298	1058
484.793	1069
485.289	1067
485.786	1063
486.281	1066
486.778	1074
487.273	1059
487.769	1058
488.266	1068
488.761	1052
489.257	1065
489.752	1068
490.249	1069
490.743	1057
491.24	1068
491.734	1061
492.231	1073
492.725	1065
493.222	1060
493.716	1066
494.212	1064
494.707	1067
495.203	1071
495.697	1066
496.194	1056
496.688	1062
497.184	1052
497.678	1075
498.174	1062
498.669	1068
499.165	1072
499.659	1076
500.155	1068
500.649	1071
501.143	1068
501.639	1064
502.133	1072
502.629	1070
503.123	1068
503.618	1048
504.112	1062
504.606	1062
505.102	1071
505.596	1077
506.089	1077
506.585	1070
507.079	1054
507.574	1068
508.068	1072
508.562	1061
509.057	1052
509.551	1060
510.044	1067
510.54	1062
511.033	1068
511.527	1069
512.022	1074
512.515	1068
513.009	1072
513.502	1068
513.997	1060
514.491	1066
514.984	1065
515.479	1068
515.972	1068
516.465	1071
516.959	1068
517.454	1064
517.947	1063
518.44	1074
518.933	1072
519.428	1067
519.921	1069
520.414	1078
520.907	1073
521.4	1054
521.894	1075
522.387	1067
522.88	1068
523.373	1083
523.866	1079
524.36	1076
524.853	1080
525.346	1080
525.838	1086
526.331	1091
526.824	1086
527.318	1108
527.811	1100
528.303	1104
528.796	1106
529.288	1123
529.781	1128
530.273	1136
530.765	1148
531.258	1153
531.752	1163
532.245	1160
532.737	1179
533.229	1176
533.721	1174
534.213	1180
534.706	1198
535.198	1175
535.69	1178
536.182	1180
536.674	1158
537.166	1138
537.658	1158
538.15	1134
538.642	1138
539.134	1126
539.626	1122
540.118	1130
540.61	1112
541.101	1094
541.593	1122
542.085	1109
542.577	1092
543.068	1095
543.56	1091
544.052	1082
544.543	1078
545.035	1076
545.527	1081
546.018	1085
546.51	1073
547.001	1075
547.493	1076
547.984	1068
548.474	1079
548.965	1078
549.456	1066
549.948	1066
550.439	1054
550.93	1063
551.422	1057
551.913	1058
552.404	1062
552.893	1063
553.384	1048
553.875	1067
554.367	1064
554.858	1059
555.349	1066
555.838	1067
556.329	1080
556.82	1059
557.311	1062
557.802	1066
558.292	1060
558.781	1064
559.272	1065
559.763	1058
560.254	1056
560.742	1058
561.233	1055
561.724	1054
562.215	1052
562.703	1065
563.194	1055
563.685	1055
564.175	1066
564.664	1058
565.154	1061
565.645	1049
566.135	1062
566.624	1051
567.114	1064
567.604	1038
568.093	1060
568.583	1060
569.073	1056
569.562	1054
570.052	1064
570.542	1064
571.03	1060
571.521	1059
572.011	1062
572.499	1047
572.989	1054
573.479	1056
573.967	1055
574.457	1067
574.945	1064
575.435	1061
575.925	1056
576.413	1050
576.903	1058
577.391	1040
577.88	1052
578.37	1055
578.858	1054
579.348	1059
579.835	1058
580.325	1060
580.813	1062
581.302	1063
581.79	1053
582.28	1055
582.767	1052
583.257	1044
583.746	1060
584.234	1059
584.723	1053
585.211	1052
585.7	1054
586.188	1052
586.675	1057
587.164	1052
587.651	1064
588.141	1056
588.628	1048
589.117	1060
589.604	1048
590.094	1050
590.581	1059
591.07	1053
591.557	1059
592.044	1055
592.533	1051
593.02	1059
593.509	1054
593.996	1046
594.483	1058
594.972	1054
595.459	1044
595.948	1054
596.435	1059
596.921	1046
597.41	1055
597.897	1053
598.384	1063
598.872	1051
599.359	1046
599.846	1056
600.334	1056
600.821	1062
601.307	1055
601.796	1051
602.282	1056
602.769	1055
603.257	1044
603.744	1061
604.23	1043
604.717	1056
605.205	1050
605.691	1057
606.178	1050
606.664	1053
607.152	1056
607.638	1063
608.125	1056
608.611	1052
609.099	1059
609.585	1064
610.071	1060
610.557	1059
611.043	1044
611.531	1044
612.017	1057
612.503	1064
612.989	1052
613.475	1048
613.963	1056
614.449	1052
614.935	1055
615.421	1056
615.906	1053
616.392	1058
616.878	1053
617.366	1061
617.851	1056
618.337	1050
618.823	1055
619.308	1062
619.794	1052
620.279	1054
620.765	1058
621.25	1052
621.736	1059
622.223	1060
622.709	1056
623.194	1054
623.679	1049
624.165	1064
624.65	1048
625.135	1064
625.621	1054
626.106	1054
626.591	1056
627.076	1054
627.561	1052
628.047	1056
628.532	1056
629.017	1050
629.502	1058
629.987	1052
630.472	1055
630.957	1056
631.442	1060
631.927	1057
632.412	1048
632.896	1060
633.381	1058
633.866	1052
634.351	1053
634.836	1052
635.318	1060
635.803	1055
636.288	1060
636.773	1066
637.257	1049
637.742	1063
638.226	1054
638.711	1056
639.196	1056
639.68	1040
640.163	1052
640.647	1061
641.131	1052
641.616	1050
642.1	1060
642.585	1055
643.067	1057
643.551	1065
644.035	1055
644.52	1054
645.004	1050
645.488	1052
645.97	1061
646.455	1053
646.939	1051
647.423	1060
647.907	1062
648.389	1051
648.873	1060
649.357	1057
649.841	1053
650.323	1060
650.807	1050
651.291	1056
651.774	1053
652.256	1071
652.74	1060
653.224	1059
653.706	1054
654.189	1062
654.673	1061
655.157	1056
655.638	1066
656.122	1048
656.606	1051
657.087	1058
657.571	1059
658.054	1064
658.536	1059
659.019	1061
659.501	1062
659.984	1062
660.468	1062
660.949	1075
661.432	1067
661.916	1076
662.397	1065
662.88	1072
663.362	1074
663.845	1066
664.328	1082
664.809	1080
665.292	1081
665.773	1078
666.256	1080
666.738	1093
667.221	1089
667.704	1094
668.185	1098
668.668	1096
669.148	1108
669.631	1120
670.112	1102
670.595	1120
671.076	1112
671.559	1102
672.04	1118
672.522	1092
673.003	1080
673.486	1094
673.966	1093
674.449	1076
674.93	1083
675.412	1080
675.893	1085
676.374	1066
676.856	1064
677.337	1068
677.819	1058
678.299	1060
678.782	1061
679.262	1050
679.743	1058
680.225	1080
680.705	1062
681.188	1058
681.668	1055
682.148	1065
682.63	1067
683.111	1056
683.591	1052
684.073	1058
684.553	1054
685.033	1056
685.515	1068
685.995	1055
686.475	1059
686.957	1054
687.437	1050
687.917	1056
688.399	1052
688.879	1058
689.359	1062
689.841	1052
690.32	1048
690.8	1054
691.28	1056
691.762	1059
692.242	1063
692.721	1065
693.201	1065
693.682	1053
694.162	1058
694.642	1052
