Raman Shift (1/cm),Intensity (Counts)
1199.55,3159.58
1199.99,3188.17
1200.44,3141
1200.88,3183.82
1201.33,3158.32
1201.78,3164.25
1202.22,3103.43
1202.67,3124.21
1203.11,3137.83
1203.56,3121.48
1204,3163.25
1204.45,3143.76
1204.9,3146.88
1205.34,3109.53
1205.79,3119.47
1206.23,3134.64
1206.68,3157.32
1207.12,3129.22
1207.57,3110.16
1208.01,3148.64
1208.46,3141.89
1208.9,3106.86
1209.35,3109.33
1209.79,3121.38
1210.24,3075.58
1210.68,3132.19
1211.13,3135.24
1211.57,3116.65
1212.02,3117.3
1212.46,3117.46
1212.91,3111.5
1213.35,3127.53
1213.8,3118.02
1214.24,3095.29
1214.69,3100.21
1215.13,3121.7
1215.58,3111.84
1216.02,3118.97
1216.47,3099.35
1216.91,3104.56
1217.36,3122.67
1217.8,3121.02
1218.25,3103.89
1218.69,3074.06
1219.13,3098.43
1219.58,3136.22
1220.02,3077.07
1220.47,3058.18
1220.91,3102.1
1221.36,3127.16
1221.8,3142.1
1222.24,3131.78
1222.69,3116.78
1223.13,3107.74
1223.58,3130.11
1224.02,3110.41
1224.46,3093.62
1224.91,3134.75
1225.35,3129.65
1225.8,3126.74
1226.24,3097.57
1226.68,3102.87
1227.13,3150.98
1227.52,3101
1227.97,3068
1228.42,3129
1228.87,3089
1229.31,3118
1229.76,3136
1230.21,3087
1230.66,3142
1231.11,3154
1231.56,3116
1232.01,3156
1232.46,3138
1232.91,3181
1233.35,3150
1233.8,3147
1234.25,3187
1234.7,3158
1235.15,3236
1235.6,3196
1236.05,3239
1236.49,3168
1236.94,3155
1237.39,3206
1237.84,3212
1238.29,3218
1238.74,3200
1239.18,3261
1239.63,3243
1240.08,3248
1240.53,3325
1240.98,3289
1241.43,3336
1241.87,3318
1242.32,3289
1242.77,3250
1243.22,3355
1243.67,3351
1244.11,3304
1244.56,3354
1245.01,3410
1245.46,3390
1245.91,3414
1246.35,3408
1246.8,3412
1247.25,3405
1247.7,3362
1248.14,3488
1248.59,3437
1249.04,3394
1249.49,3448
1249.93,3424
1250.38,3394
1250.83,3362
1251.28,3377
1251.72,3413
1252.17,3364
1252.62,3323
1253.07,3347
1253.51,3308
1253.96,3273
1254.41,3202
1254.86,3261
1255.3,3227
1255.75,3210
1256.2,3239
1256.64,3221
1257.09,3180
1257.54,3150
1257.98,3138
1258.43,3174
1258.88,3170
1259.32,3187
1259.77,3178
1260.22,3169
1260.66,3122
1261.11,3133
1261.56,3078
1262.01,3157
1262.45,3147
1262.9,3148
1263.34,3161
1263.79,3162
1264.24,3177
1264.68,3139
1265.13,3140
1265.58,3182
1266.02,3203
1266.47,3175
1266.92,3176
1267.36,3197
1267.81,3254
1268.25,3228
1268.7,3262
1269.15,3301
1269.59,3375
1270.04,3512
1270.48,3563
1270.93,3644
1271.38,3775
1271.82,3913
1272.27,4050
1272.71,4206
1273.16,4283
1273.6,4394
1274.05,4375
1274.5,4329
1274.94,4240
1275.39,4034
1275.83,3907
1276.28,3796
1276.72,3648
1277.17,3557
1277.61,3546
1278.06,3417
1278.51,3360
1278.95,3366
1279.4,3238
1279.84,3262
1280.29,3227
1280.73,3212
1281.18,3209
1281.62,3199
1282.07,3146
1282.51,3176
1282.96,3164
1283.4,3172
1283.85,3114
1284.29,3091
1284.74,3118
1285.18,3143
1285.63,3130
1286.07,3094
1286.52,3089
1286.96,3134
1287.41,3127
1287.85,3098
1288.3,3151
1288.74,3076
1289.19,3115
1289.63,3086
1290.07,3075
1290.52,3053
1290.96,3102
1291.41,3057
1291.85,3135
1292.3,3104
1292.74,3069
1293.19,3103
1293.63,3122
1294.07,3062
1294.52,3084
1294.96,3069
1295.41,3111
1295.85,3076
1296.3,3080
1296.74,3080
1297.18,3055
1297.63,3060
1298.07,3034
1298.51,3118
1298.96,3092
1299.4,3062
1299.85,3102
1300.29,3074
1300.73,3112
1301.18,3088
1301.62,3098
1302.06,3078
1302.51,3101
1302.95,3083
1303.39,3072
1303.84,3094
1304.28,3085
1304.72,3039
1305.17,3084
1305.61,3092
1306.05,3115
1306.5,3063
1306.94,3109
1307.38,3071
1307.83,3072
1308.27,3094
1308.71,3116
1309.16,3097
1309.6,3165
1310.04,3132
1310.49,3153
1310.93,3113
1311.37,3093
1311.82,3086
1312.26,3149
1312.7,3110
1313.14,3076
1313.59,3084
1314.03,3111
1314.47,3179
1314.92,3090
1315.36,3066
1315.8,3172
1316.24,3064
1316.69,3148
1317.13,3106
1317.57,3074
1318.01,3112
1318.46,3090
1318.9,3108
1319.34,3046
1319.78,3086
1320.22,3109
1320.67,3117
1321.11,3044
1321.55,3059
1321.99,3097
1322.44,3096
1322.88,3067
1323.32,3098
1323.76,3110
1324.2,3052
1324.64,3101
1325.09,3122
1325.53,3038
1325.97,3065
1326.41,3081
1326.85,3088
1327.3,3066
1327.74,3103
1328.18,3101
1328.62,3050
1329.06,3080
1329.51,3099
1329.95,3102
1330.39,3060
1330.83,3080
1331.27,3064
1331.71,3149
1332.15,3048
1332.6,3116
1333.04,3079
1333.48,3078
1333.92,3081
1334.36,3089
1334.8,3077
1335.24,3074
1335.68,3056
1336.12,3076
1336.57,3043
1337.01,3077
1337.45,3040
1337.89,3032
1338.33,3045
1338.77,3069
1339.21,3127
1339.65,3030
1340.09,3050
1340.53,3068
1340.98,3058
1341.42,3102
1341.86,3029
1342.3,3081
1342.74,3068
1343.18,3052
1343.62,3076
1344.06,3002
1344.5,3050
1344.94,3063
1345.38,3065
1345.82,3045
1346.26,3095
1346.7,3054
1347.14,3098
1347.58,3084
1348.02,3101
1348.46,3112
1348.9,3084
1349.34,3083
1349.78,3036
1350.22,3146
1350.66,3111
1351.1,3074
1351.54,3121
1351.98,3070
1352.42,3115
1352.86,3036
1353.3,3042
1353.74,3070
1354.18,3115
1354.62,3113
1355.06,3129
1355.5,3134
1355.94,3106
1356.38,3096
1356.82,3082
1357.26,3168
1357.7,3183
1358.14,3197
1358.58,3214
1359.02,3211
1359.46,3258
1359.9,3205
1360.33,3203
1360.77,3163
1361.21,3155
1361.65,3171
1362.09,3159
1362.53,3192
1362.97,3148
1363.41,3127
1363.85,3129
1364.29,3111
1364.73,3084
1365.16,3148
1365.6,3141
1366.04,3031
1366.48,3032
1366.92,3095
1367.36,3066
1367.8,3063
1368.24,3055
1368.68,3062
1369.11,3064
1369.55,3139
1369.99,3100
1370.43,3065
1370.87,3090
1371.31,3048
1371.75,3055
1372.18,3020
1372.62,3029
1373.06,3030
1373.5,3011
1373.94,3072
1374.37,3080
1374.81,3031
1375.25,3052
1375.69,3053
1376.13,2987
1376.57,3046
1377,2989
1377.44,3012
1377.88,3079
1378.32,3014
1378.76,3003
1379.19,3049
1379.63,2996
1380.07,3026
1380.51,3034
1380.94,2962
1381.38,2992
1381.82,3020
1382.26,2990
1382.7,2992
1383.13,2904
1383.57,2992
1384.01,3019
1384.44,2972
1384.88,3062
1385.32,3000
1385.76,3000
1386.2,3009
1386.63,3000
1387.07,3000
1387.51,3006
1387.94,3008
1388.38,3013
1388.82,3005
1389.26,3026
1389.69,3048
1390.13,3000
1390.57,3032
1391,2942
1391.44,3025
1391.88,3026
1392.31,2970
1392.75,3035
1393.19,3000
1393.62,3049
1394.06,3085
1394.5,3006
1394.94,3058
1395.37,3040
1395.81,3039
1396.24,3020
1396.68,2970
1397.12,3072
1397.56,3066
1397.99,3045
1398.43,3039
1398.86,3039
1399.3,3024
1399.74,3031
1400.17,3026
1400.61,3006
1401.05,3049
1401.48,3017
1401.92,2994
1402.35,3048
1402.79,2986
1403.23,2966
1403.66,3022
1404.1,2994
1404.53,3000
1404.97,2972
1405.41,3052
1405.84,3019
1406.28,2998
1406.71,2978
1407.15,3034
1407.59,3028
1408.02,3025
1408.46,3038
1408.89,2996
1409.33,2992
1409.76,3028
1410.2,3053
1410.64,3017
1411.07,3037
1411.51,2997
1411.94,3016
1412.38,3026
1412.81,3028
1413.25,3049
1413.68,2996
1414.12,3087
1414.55,2998
1414.99,3006
1415.42,3082
1415.86,3002
1416.29,3036
1416.73,3036
1417.16,3002
1417.6,3020
1418.03,3066
1418.47,3008
1418.9,3062
1419.34,3070
1419.77,3021
1420.21,3046
1420.64,2980
1421.08,3044
1421.51,3034
1421.95,3004
1422.38,3078
1422.82,3054
1423.25,3047
1423.69,2966
1424.12,3086
1424.56,3018
1424.99,3039
1425.42,2998
1425.86,3030
1426.29,2995
1426.73,2986
1427.16,3020
1427.59,3006
1428.03,3030
1428.46,3052
1428.9,3056
1429.33,3056
1429.77,3034
1430.2,3046
1430.63,3010
1431.07,3039
1431.5,3031
1431.94,3060
1432.37,3066
1432.8,3023
1433.24,2999
1433.67,3081
1434.1,3089
1434.54,3074
1434.97,3008
1435.41,3058
1435.84,3021
1436.27,3115
1436.71,3070
1437.14,3087
1437.57,3024
1438.01,3094
1438.44,3090
1438.88,3056
1439.31,3045
1439.74,3072
1440.17,3057
1440.61,3062
1441.04,3081
1441.47,3097
1441.91,3052
1442.34,3145
1442.77,3063
1443.21,3030
1443.64,3037
1444.07,3056
1444.51,3058
1444.94,3068
1445.37,3051
1445.8,3086
1446.24,3106
1446.67,3053
1447.1,3129
1447.54,3082
1447.97,3090
1448.4,3078
1448.83,3093
1449.27,3070
1449.7,3100
1450.13,3147
1450.57,3072
1451,3079
1451.43,3232
1451.86,3127.67
1452.3,3146.22
1452.73,3168.63
1453.16,3147.51
1453.59,3154.12
1454.02,3156.75
1454.46,3152.59
1454.89,3158.69
1455.32,3152
1455.75,3178
1456.18,3130
1456.62,3099
1457.05,3158
1457.48,3167
1457.91,3130
1458.34,3190
1458.78,3173
1459.21,3207
1459.64,3126
1460.07,3123
1460.5,3124
1460.94,3106
1461.37,3095
1461.8,3103
1462.23,3112
1462.66,3074
1463.09,3120
1463.53,3135
1463.96,3122
1464.39,3110
1464.82,3093
1465.25,3139
1465.68,3109
1466.12,3080
1466.55,3160
1466.98,3122
1467.41,3078
1467.84,3105
1468.27,3146
1468.7,3105
1469.13,3059
1469.56,3097
1470,3067
1470.43,3080
1470.86,2988
1471.29,3100
1471.72,3063
1472.15,3070
1472.58,3085
1473.01,3094
1473.44,3058
1473.87,3090
1474.31,3082
1474.74,3102
1475.17,3063
1475.6,3098
1476.03,3046
1476.46,3113
1476.89,3058
1477.32,3075
1477.75,3077
1478.18,3063
1478.61,3032
1479.04,3068
1479.47,3058
1479.9,3043
1480.33,3098
1480.76,3087
1481.19,3060
1481.62,3090
1482.05,3008
1482.48,3069
1482.91,3082
1483.34,3106
1483.77,3067
1484.2,3060
1484.63,3098
1485.06,3044
1485.49,3094
1485.92,3074
1486.35,3094
1486.78,3147
1487.21,3064
1487.64,3100
1488.07,3062
1488.5,3117
1488.93,3052
1489.36,3064
1489.79,3098
1490.22,3082
1490.65,3054
1491.08,3024
1491.51,3098
1491.94,3048
1492.37,3071
1492.8,3105
1493.23,3092
1493.66,3027
1494.09,3100
1494.51,3046
1494.94,3090
1495.37,3084
1495.8,3038
1496.23,3109
1496.66,3077
1497.09,3053
1497.52,3053
1497.95,3102
1498.38,3085
1498.81,3070
1499.23,3027
