400.412	1092
400.915	1096
401.417	1097
401.92	1094
402.421	1092
402.925	1088
403.426	1071
403.93	1068
404.431	1073
404.934	1068
405.435	1077
405.939	1072
406.44	1056
406.941	1067
407.444	1068
407.945	1064
408.448	1063
408.949	1064
409.453	1070
409.954	1052
410.454	1059
410.957	1059
411.458	1068
411.959	1059
412.462	1051
412.963	1066
413.466	1059
413.967	1063
414.467	1067
414.97	1064
415.471	1059
415.971	1066
416.474	1051
416.975	1065
417.475	1048
417.978	1043
418.478	1065
418.979	1059
419.481	1064
419.982	1057
420.482	1070
420.983	1057
421.485	1053
421.985	1060
422.486	1060
422.988	1058
423.488	1064
423.988	1050
424.489	1066
424.991	1063
425.491	1062
425.991	1060
426.491	1054
426.991	1066
427.493	1058
427.993	1056
428.493	1079
428.993	1076
429.495	1074
429.995	1086
430.495	1077
430.995	1082
431.495	1086
431.994	1090
432.496	1097
432.996	1100
433.496	1076
433.995	1090
434.495	1062
434.995	1090
435.494	1089
435.996	1072
436.495	1073
436.995	1070
437.494	1080
437.994	1070
438.493	1080
438.993	1072
439.492	1072
439.991	1067
440.493	1066
440.992	1068
441.491	1066
441.99	1075
442.49	1071
442.989	1068
443.488	1069
443.987	1062
444.486	1082
444.985	1080
445.484	1080
445.983	1074
446.482	1066
446.981	1074
447.48	1082
447.979	1068
448.478	1084
448.977	1084
449.476	1080
449.974	1105
450.473	1103
450.972	1103
451.471	1096
451.969	1116
452.468	1108
452.967	1132
453.465	1128
453.964	1136
454.462	1150
454.961	1130
455.457	1161
455.956	1154
456.454	1155
456.953	1147
457.451	1144
457.95	1151
458.448	1145
458.946	1134
459.445	1143
459.943	1145
460.439	1131
460.937	1130
461.435	1121
461.933	1107
462.432	1096
462.93	1109
463.428	1107
463.924	1104
464.422	1102
464.92	1097
465.418	1072
465.916	1083
466.412	1082
466.909	1085
467.407	1078
467.905	1066
468.403	1079
468.899	1088
469.396	1066
469.894	1068
470.392	1071
470.887	1077
471.385	1066
471.883	1071
472.38	1096
472.876	1174
473.373	1283
473.871	1431
474.368	1602
474.864	1664
475.361	1726
475.858	1678
476.354	1586
476.851	1413
477.348	1230
477.844	1108
478.341	1070
478.838	1064
479.333	1054
479.831	1069
480.328	1064
480.823	1060
481.32	1068
481.817	1057
482.312	1063
482.809	1050
483.306	1066
483.801	1059
484.298	1062
484.793	1051
485.289	1061
485.786	1055
486.281	1050
486.778	1065
487.273	1064
487.769	1063
488.266	1061
488.761	1057
489.257	1064
489.752	1046
490.249	1056
490.743	1059
491.24	1052
491.734	1059
492.231	1066
492.725	1066
493.222	1063
493.716	1066
494.212	1054
494.707	1063
495.203	1065
495.697	1063
496.194	1062
496.688	1060
497.184	1052
497.678	1064
498.174	1058
498.669	1055
499.165	1060
499.659	1056
500.155	1058
500.649	1056
501.143	1058
501.639	1060
502.133	1064
502.629	1046
503.123	1063
503.618	1060
504.112	1064
504.606	1060
505.102	1064
505.596	1063
506.089	1055
506.585	1042
507.079	1052
507.574	1067
508.068	1066
508.562	1064
509.057	1061
509.551	1065
510.044	1061
510.54	1061
511.033	1056
511.527	1058
512.022	1064
512.515	1060
513.009	1063
513.502	1061
513.997	1050
514.491	1068
514.984	1058
515.479	1062
515.972	1048
516.465	1069
516.959	1065
517.454	1062
517.947	1061
518.44	1061
518.933	1066
519.428	1069
519.921	1066
520.414	1062
520.907	1070
521.4	1070
521.894	1066
522.387	1062
522.88	1066
523.373	1066
523.866	1078
524.36	1075
524.853	1070
525.346	1071
525.838	1076
526.331	1087
526.824	1078
527.318	1071
527.811	1085
528.303	1086
528.796	1084
529.288	1086
529.781	1082
530.273	1102
530.765	1096
531.258	1106
531.752	1122
532.245	1130
532.737	1133
533.229	1138
533.721	1150
534.213	1153
534.706	1164
535.198	1155
535.69	1170
536.182	1176
536.674	1173
537.166	1134
537.658	1157
538.15	1140
538.642	1132
539.134	1114
539.626	1118
540.118	1104
540.61	1104
541.101	1098
541.593	1093
542.085	1100
542.577	1086
543.068	1080
543.56	1085
544.052	1087
544.543	1070
545.035	1083
545.527	1071
546.018	1074
546.51	1076
547.001	1075
547.493	1080
547.984	1088
